Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
128,2,151,24,0.03165732411822192,44,0,3,53,0.97,0.03,0.9361702127659575,0.0,1.0,1.0
129,2,170,25,0.08572050812560084,41,6,6,47,0.88,0.12,0.8723404255319149,0.11320754716981132,0.8867924528301887,0.8723404255319149
130,2,170,4,0.2342790386594091,29,13,14,44,0.73,0.27,0.6744186046511628,0.22807017543859648,0.7719298245614035,0.6904761904761905
131,2,166,9,0.16248727499281526,40,11,12,37,0.77,0.23,0.7692307692307693,0.22916666666666666,0.7708333333333334,0.7843137254901961
132,2,159,25,0.01799720338527655,49,2,1,48,0.97,0.03,0.98,0.04,0.96,0.9607843137254902
133,2,165,24,0.17303255657789482,39,7,13,41,0.8,0.2,0.75,0.14583333333333334,0.8541666666666666,0.8478260869565217
134,2,42,19,0.02669200042476727,34,1,2,63,0.97,0.03,0.9444444444444444,0.015625,0.984375,0.9714285714285714
135,2,45,14,0.10211730681686684,31,9,8,52,0.83,0.17,0.7948717948717948,0.14754098360655737,0.8524590163934426,0.775
136,2,22,6,0.017937699155325393,37,2,2,59,0.96,0.04,0.9487179487179487,0.03278688524590164,0.9672131147540983,0.9487179487179487
137,2,81,1,0.15898865835052373,21,25,19,35,0.56,0.44,0.525,0.4166666666666667,0.5833333333333334,0.45652173913043476
138,2,117,9,0.13385256222867548,44,4,13,39,0.83,0.17,0.7719298245614035,0.09302325581395349,0.9069767441860465,0.9166666666666666
139,2,180,15,0.22389050608428848,45,20,10,25,0.7,0.3,0.8181818181818182,0.4444444444444444,0.5555555555555556,0.6923076923076923
140,2,43,17,0.134191618406568,33,13,7,47,0.8,0.2,0.825,0.21666666666666667,0.7833333333333333,0.717391304347826
141,2,117,10,0.20311333225197056,25,11,12,52,0.77,0.23,0.6756756756756757,0.1746031746031746,0.8253968253968254,0.6944444444444444
142,2,83,11,0.20936928081492923,56,9,6,29,0.85,0.15,0.9032258064516129,0.23684210526315788,0.7631578947368421,0.8615384615384616
143,2,114,10,0.16840847891538166,40,14,7,39,0.79,0.21,0.851063829787234,0.2641509433962264,0.7358490566037735,0.7407407407407407
144,2,112,15,0.18297282626675734,26,9,23,42,0.68,0.32,0.5306122448979592,0.17647058823529413,0.8235294117647058,0.7428571428571429
145,2,195,6,0.16744401639131878,41,16,12,31,0.72,0.28,0.7735849056603774,0.3404255319148936,0.6595744680851063,0.7192982456140351
146,2,35,22,0.12689659771038247,32,7,11,50,0.82,0.18,0.7441860465116279,0.12280701754385964,0.8771929824561403,0.8205128205128205
147,2,62,1,0.14548533434131442,42,23,22,13,0.55,0.45,0.65625,0.6388888888888888,0.3611111111111111,0.6461538461538462
148,2,60,17,0.13236150233771654,42,12,11,35,0.77,0.23,0.7924528301886793,0.2553191489361702,0.7446808510638298,0.7777777777777778
149,2,89,7,0.07112467318821783,54,5,1,40,0.94,0.06,0.9818181818181818,0.1111111111111111,0.8888888888888888,0.9152542372881356
150,2,168,1,0.052490715911514996,28,27,20,25,0.53,0.47,0.5833333333333334,0.5192307692307693,0.4807692307692308,0.509090909090909
151,2,10,21,0.24951667336036107,24,1,7,68,0.92,0.08,0.7741935483870968,0.014492753623188406,0.9855072463768116,0.96
152,2,78,3,0.028268015812969116,37,5,4,54,0.91,0.09,0.9024390243902439,0.0847457627118644,0.9152542372881356,0.8809523809523809
153,2,122,8,0.013154774091260896,46,1,1,52,0.98,0.02,0.9787234042553191,0.018867924528301886,0.9811320754716981,0.9787234042553191
154,2,125,24,0.08850710642669174,48,4,8,40,0.88,0.12,0.8571428571428571,0.09090909090909091,0.9090909090909091,0.9230769230769231
155,2,115,1,0.010709020477245895,39,13,22,26,0.65,0.35,0.639344262295082,0.3333333333333333,0.6666666666666666,0.75
156,2,152,7,0.026380176732580307,46,1,3,50,0.96,0.04,0.9387755102040817,0.0196078431372549,0.9803921568627451,0.9787234042553191
157,2,163,20,0.11705539457062056,36,11,10,43,0.79,0.21,0.782608695652174,0.2037037037037037,0.7962962962962963,0.7659574468085106
158,2,76,10,0.09201481405267814,62,8,9,21,0.83,0.17,0.8732394366197183,0.27586206896551724,0.7241379310344828,0.8857142857142857
159,2,58,10,0.053365548277188285,30,3,5,62,0.92,0.08,0.8571428571428571,0.046153846153846156,0.9538461538461539,0.9090909090909091
160,2,32,21,0.16653330036137698,38,5,10,47,0.85,0.15,0.7916666666666666,0.09615384615384616,0.9038461538461539,0.8837209302325582
161,2,104,11,0.23436209036483147,54,16,8,22,0.76,0.24,0.8709677419354839,0.42105263157894735,0.5789473684210527,0.7714285714285715
162,2,70,11,0.21534940085653928,47,8,10,35,0.82,0.18,0.8245614035087719,0.18604651162790697,0.813953488372093,0.8545454545454545
163,2,62,15,0.20732304594370393,50,15,12,23,0.73,0.27,0.8064516129032258,0.39473684210526316,0.6052631578947368,0.7692307692307693
