Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
int,str,int,int,float,int,int,int,int,float,float,float,float,float,float
6,1,5000,100,0.601,317,224,198,261,0.578,0.422,0.6155339805825243,0.4618556701030928,0.5381443298969072,0.5859519408502772
7,1,5000,100,0.601,258,178,244,320,0.578,0.422,0.5139442231075697,0.357429718875502,0.642570281124498,0.591743119266055
8,1,5000,100,0.601,266,230,213,291,0.557,0.443,0.5553235908141962,0.44145873320537427,0.5585412667946257,0.5362903225806451
9,1,5000,100,0.601,272,232,195,301,0.573,0.427,0.582441113490364,0.4352720450281426,0.5647279549718575,0.5396825396825397
10,1,5000,100,0.601,296,223,197,284,0.58,0.42,0.6004056795131846,0.43984220907297833,0.5601577909270217,0.5703275529865125
11,1,5000,100,0.601,408,325,93,174,0.582,0.418,0.8143712574850299,0.6513026052104208,0.3486973947895792,0.5566166439290586
12,1,5000,100,0.601,281,228,221,270,0.551,0.449,0.5597609561752988,0.4578313253012048,0.5421686746987951,0.5520628683693517
13,1,5000,100,0.601,301,198,224,277,0.578,0.422,0.5733333333333334,0.4168421052631579,0.5831578947368421,0.6032064128256514
14,1,5000,100,0.601,355,360,111,174,0.529,0.471,0.7618025751072961,0.6741573033707865,0.3258426966292135,0.4965034965034965
0,1,5000,100,0.701,271,223,223,283,0.554,0.446,0.548582995951417,0.4407114624505929,0.5592885375494071,0.548582995951417
1,1,5000,100,0.701,261,232,202,305,0.566,0.434,0.5637149028077754,0.43202979515828677,0.5679702048417132,0.5294117647058824
2,1,5000,100,0.701,317,262,168,253,0.57,0.43,0.6536082474226804,0.5087378640776699,0.4912621359223301,0.5474956822107081
3,1,5000,100,0.701,158,123,301,418,0.576,0.424,0.3442265795206972,0.22735674676524953,0.7726432532347505,0.5622775800711743
4,1,5000,100,0.701,380,347,104,169,0.549,0.451,0.7851239669421488,0.6724806201550387,0.32751937984496127,0.5226960110041265
5,1,5000,100,0.701,168,108,327,397,0.565,0.435,0.3393939393939394,0.21386138613861386,0.7861386138613862,0.6086956521739131
6,1,5000,100,0.701,362,322,130,186,0.548,0.452,0.7357723577235772,0.6338582677165354,0.3661417322834646,0.5292397660818714
7,1,5000,100,0.701,300,265,195,240,0.54,0.46,0.6060606060606061,0.5247524752475248,0.4752475247524752,0.5309734513274337
8,1,5000,100,0.701,238,171,273,318,0.556,0.444,0.4657534246575342,0.3496932515337423,0.6503067484662577,0.5819070904645477
9,1,5000,100,0.701,190,111,336,363,0.553,0.447,0.3612167300380228,0.23417721518987342,0.7658227848101266,0.6312292358803987
10,1,5000,100,0.701,303,246,202,249,0.552,0.448,0.6,0.49696969696969695,0.503030303030303,0.5519125683060109
11,1,5000,100,0.701,275,231,228,266,0.541,0.459,0.5467196819085487,0.4647887323943662,0.5352112676056338,0.5434782608695652
12,1,5000,100,0.701,315,273,187,225,0.54,0.46,0.6274900398406374,0.5481927710843374,0.45180722891566266,0.5357142857142857
13,1,5000,100,0.701,187,116,354,343,0.53,0.47,0.3456561922365989,0.25272331154684097,0.7472766884531591,0.6171617161716172
14,1,5000,100,0.701,407,348,93,152,0.559,0.441,0.814,0.696,0.304,0.5390728476821192
