Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
int,str,int,int,float,int,int,int,int,float,float,float,float,float,float
1,inf,80,4,0.1,25,16,20,39,0.64,0.36,0.5555555555555556,0.2909090909090909,0.7090909090909091,0.6097560975609756
2,inf,80,4,0.1,37,15,15,33,0.7,0.3,0.7115384615384616,0.3125,0.6875,0.7115384615384616
3,inf,80,4,0.1,45,11,26,18,0.63,0.37,0.6338028169014085,0.3793103448275862,0.6206896551724138,0.8035714285714286
4,inf,80,4,0.1,53,16,14,17,0.7,0.3,0.7910447761194029,0.48484848484848486,0.5151515151515151,0.7681159420289855
5,inf,80,4,0.1,39,21,15,25,0.64,0.36,0.7222222222222222,0.45652173913043476,0.5434782608695652,0.65
6,inf,80,4,0.1,36,12,30,22,0.58,0.42,0.5454545454545454,0.35294117647058826,0.6470588235294118,0.75
7,inf,80,4,0.1,24,12,12,52,0.76,0.24,0.6666666666666666,0.1875,0.8125,0.6666666666666666
8,inf,80,4,0.1,50,25,7,18,0.68,0.32,0.8771929824561403,0.5813953488372093,0.4186046511627907,0.6666666666666666
9,inf,80,4,0.1,32,15,18,35,0.67,0.33,0.64,0.3,0.7,0.6808510638297872
0,inf,80,4,0.15,34,12,11,43,0.77,0.23,0.7555555555555555,0.21818181818181817,0.7818181818181819,0.7391304347826086
1,inf,80,4,0.15,30,15,21,34,0.64,0.36,0.5882352941176471,0.30612244897959184,0.6938775510204082,0.6666666666666666
2,inf,80,4,0.15,42,15,26,17,0.59,0.41,0.6176470588235294,0.46875,0.53125,0.7368421052631579
3,inf,80,4,0.15,25,22,20,33,0.58,0.42,0.5555555555555556,0.4,0.6,0.5319148936170213
4,inf,80,4,0.15,22,12,20,46,0.68,0.32,0.5238095238095238,0.20689655172413793,0.7931034482758621,0.6470588235294118
5,inf,80,4,0.15,33,19,14,34,0.67,0.33,0.7021276595744681,0.3584905660377358,0.6415094339622641,0.6346153846153846
6,inf,80,4,0.15,25,18,17,40,0.65,0.35,0.5952380952380952,0.3103448275862069,0.6896551724137931,0.5813953488372093
7,inf,80,4,0.15,38,14,9,39,0.77,0.23,0.8085106382978723,0.2641509433962264,0.7358490566037735,0.7307692307692307
8,inf,80,4,0.15,27,21,12,40,0.67,0.33,0.6923076923076923,0.3442622950819672,0.6557377049180327,0.5625
9,inf,80,4,0.15,32,15,17,36,0.68,0.32,0.6530612244897959,0.29411764705882354,0.7058823529411765,0.6808510638297872
0,inf,80,4,0.2,30,12,16,42,0.72,0.28,0.6521739130434783,0.2222222222222222,0.7777777777777778,0.7142857142857143
1,inf,80,4,0.2,32,14,23,31,0.63,0.37,0.5818181818181818,0.3111111111111111,0.6888888888888889,0.6956521739130435
2,inf,80,4,0.2,16,18,21,45,0.61,0.39,0.43243243243243246,0.2857142857142857,0.7142857142857143,0.47058823529411764
3,inf,80,4,0.2,44,15,15,26,0.7,0.3,0.7457627118644068,0.36585365853658536,0.6341463414634146,0.7457627118644068
4,inf,80,4,0.2,22,15,20,43,0.65,0.35,0.5238095238095238,0.25862068965517243,0.7413793103448276,0.5945945945945946
5,inf,80,4,0.2,37,11,29,23,0.6,0.4,0.5606060606060606,0.3235294117647059,0.6764705882352942,0.7708333333333334
6,inf,80,4,0.2,33,16,17,34,0.67,0.33,0.66,0.32,0.68,0.673469387755102
7,inf,80,4,0.2,32,17,19,32,0.64,0.36,0.6274509803921569,0.3469387755102041,0.6530612244897959,0.6530612244897959
8,inf,80,4,0.2,33,15,25,27,0.6,0.4,0.5689655172413793,0.35714285714285715,0.6428571428571429,0.6875
9,inf,80,4,0.2,30,14,11,45,0.75,0.25,0.7317073170731707,0.23728813559322035,0.7627118644067796,0.6818181818181818
0,inf,80,4,0.25,30,26,16,28,0.58,0.42,0.6521739130434783,0.48148148148148145,0.5185185185185185,0.5357142857142857
1,inf,80,4,0.25,49,24,8,19,0.68,0.32,0.8596491228070176,0.5581395348837209,0.4418604651162791,0.6712328767123288
2,inf,80,4,0.25,50,18,13,19,0.69,0.31,0.7936507936507936,0.4864864864864865,0.5135135135135135,0.7352941176470589
3,inf,80,4,0.25,20,19,30,31,0.51,0.49,0.4,0.38,0.62,0.5128205128205128
4,inf,80,4,0.25,30,17,21,32,0.62,0.38,0.5882352941176471,0.3469387755102041,0.6530612244897959,0.6382978723404256
5,inf,80,4,0.25,29,11,20,40,0.69,0.31,0.5918367346938775,0.21568627450980393,0.7843137254901961,0.725
6,inf,80,4,0.25,35,14,14,37,0.72,0.28,0.7142857142857143,0.27450980392156865,0.7254901960784313,0.7142857142857143
7,inf,80,4,0.25,31,25,16,28,0.59,0.41,0.6595744680851063,0.4716981132075472,0.5283018867924528,0.5535714285714286
8,inf,80,4,0.25,39,18,18,25,0.64,0.36,0.6842105263157895,0.4186046511627907,0.5813953488372093,0.6842105263157895
9,inf,80,4,0.25,40,15,23,22,0.62,0.38,0.6349206349206349,0.40540540540540543,0.5945945945945946,0.7272727272727273
0,inf,90,4,0.05,22,9,16,53,0.75,0.25,0.5789473684210527,0.14516129032258066,0.8548387096774194,0.7096774193548387
1,inf,90,4,0.05,26,17,21,36,0.62,0.38,0.5531914893617021,0.32075471698113206,0.6792452830188679,0.6046511627906976
2,inf,90,4,0.05,25,15,26,34,0.59,0.41,0.49019607843137253,0.30612244897959184,0.6938775510204082,0.625
3,inf,90,4,0.05,23,13,24,40,0.63,0.37,0.48936170212765956,0.24528301886792453,0.7547169811320755,0.6388888888888888
4,inf,90,4,0.05,22,16,26,36,0.58,0.42,0.4583333333333333,0.3076923076923077,0.6923076923076923,0.5789473684210527
5,inf,90,4,0.05,50,19,13,18,0.68,0.32,0.7936507936507936,0.5135135135135135,0.4864864864864865,0.7246376811594203
6,inf,90,4,0.05,22,23,13,42,0.64,0.36,0.6285714285714286,0.35384615384615387,0.6461538461538462,0.4888888888888889
7,inf,90,4,0.05,28,24,23,25,0.53,0.47,0.5490196078431373,0.4897959183673469,0.5102040816326531,0.5384615384615384
8,inf,90,4,0.05,39,18,7,36,0.75,0.25,0.8478260869565217,0.3333333333333333,0.6666666666666666,0.6842105263157895
9,inf,90,4,0.05,26,18,16,40,0.66,0.34,0.6190476190476191,0.3103448275862069,0.6896551724137931,0.5909090909090909
0,inf,90,4,0.1,38,22,17,23,0.61,0.39,0.6909090909090909,0.4888888888888889,0.5111111111111111,0.6333333333333333
1,inf,90,4,0.1,33,15,24,28,0.61,0.39,0.5789473684210527,0.3488372093023256,0.6511627906976745,0.6875
2,inf,90,4,0.1,28,15,23,34,0.62,0.38,0.5490196078431373,0.30612244897959184,0.6938775510204082,0.6511627906976745
3,inf,90,4,0.1,31,17,23,29,0.6,0.4,0.5740740740740741,0.3695652173913043,0.6304347826086957,0.6458333333333334
4,inf,90,4,0.1,35,21,17,27,0.62,0.38,0.6730769230769231,0.4375,0.5625,0.625
5,inf,90,4,0.1,49,14,13,24,0.73,0.27,0.7903225806451613,0.3684210526315789,0.631578947368421,0.7777777777777778
6,inf,90,4,0.1,26,20,18,36,0.62,0.38,0.5909090909090909,0.35714285714285715,0.6428571428571429,0.5652173913043478
7,inf,90,4,0.1,48,14,16,22,0.7,0.3,0.75,0.3888888888888889,0.6111111111111112,0.7741935483870968
8,inf,90,4,0.1,38,19,13,30,0.68,0.32,0.7450980392156863,0.3877551020408163,0.6122448979591837,0.6666666666666666
9,inf,90,4,0.1,34,17,23,26,0.6,0.4,0.5964912280701754,0.3953488372093023,0.6046511627906976,0.6666666666666666
0,inf,90,4,0.15,34,13,13,40,0.74,0.26,0.723404255319149,0.24528301886792453,0.7547169811320755,0.723404255319149
1,inf,90,4,0.15,40,17,21,22,0.62,0.38,0.6557377049180327,0.4358974358974359,0.5641025641025641,0.7017543859649122
2,inf,90,4,0.15,39,12,19,30,0.69,0.31,0.6724137931034483,0.2857142857142857,0.7142857142857143,0.7647058823529411
3,inf,90,4,0.15,34,16,15,35,0.69,0.31,0.6938775510204082,0.3137254901960784,0.6862745098039216,0.68
4,inf,90,4,0.15,37,17,18,28,0.65,0.35,0.6727272727272727,0.37777777777777777,0.6222222222222222,0.6851851851851852
5,inf,90,4,0.15,27,17,18,38,0.65,0.35,0.6,0.3090909090909091,0.6909090909090909,0.6136363636363636
6,inf,90,4,0.15,36,20,14,30,0.66,0.34,0.72,0.4,0.6,0.6428571428571429
7,inf,90,4,0.15,36,19,21,24,0.6,0.4,0.631578947368421,0.4418604651162791,0.5581395348837209,0.6545454545454545
8,inf,90,4,0.15,34,19,17,30,0.64,0.36,0.6666666666666666,0.3877551020408163,0.6122448979591837,0.6415094339622641
9,inf,90,4,0.15,25,18,12,45,0.7,0.3,0.6756756756756757,0.2857142857142857,0.7142857142857143,0.5813953488372093
0,inf,90,4,0.2,35,18,21,26,0.61,0.39,0.625,0.4090909090909091,0.5909090909090909,0.660377358490566
1,inf,90,4,0.2,20,13,26,41,0.61,0.39,0.43478260869565216,0.24074074074074073,0.7592592592592593,0.6060606060606061
2,inf,90,4,0.2,45,23,7,25,0.7,0.3,0.8653846153846154,0.4791666666666667,0.5208333333333334,0.6617647058823529
3,inf,90,4,0.2,27,8,22,43,0.7,0.3,0.5510204081632653,0.1568627450980392,0.8431372549019608,0.7714285714285715
4,inf,90,4,0.2,30,17,22,31,0.61,0.39,0.5769230769230769,0.3541666666666667,0.6458333333333334,0.6382978723404256
5,inf,90,4,0.2,30,9,16,45,0.75,0.25,0.6521739130434783,0.16666666666666666,0.8333333333333334,0.7692307692307693
6,inf,90,4,0.2,22,25,17,36,0.58,0.42,0.5641025641025641,0.4098360655737705,0.5901639344262295,0.46808510638297873
7,inf,90,4,0.2,33,12,9,46,0.79,0.21,0.7857142857142857,0.20689655172413793,0.7931034482758621,0.7333333333333333
8,inf,90,4,0.2,26,14,14,46,0.72,0.28,0.65,0.23333333333333334,0.7666666666666667,0.65
9,inf,90,4,0.2,27,19,22,32,0.59,0.41,0.5510204081632653,0.37254901960784315,0.6274509803921569,0.5869565217391305
0,inf,90,4,0.25,42,20,11,27,0.69,0.31,0.7924528301886793,0.425531914893617,0.574468085106383,0.6774193548387096
1,inf,90,4,0.25,23,14,20,43,0.66,0.34,0.5348837209302325,0.24561403508771928,0.7543859649122807,0.6216216216216216
2,inf,90,4,0.25,28,13,19,40,0.68,0.32,0.5957446808510638,0.24528301886792453,0.7547169811320755,0.6829268292682927
3,inf,90,4,0.25,25,19,20,36,0.61,0.39,0.5555555555555556,0.34545454545454546,0.6545454545454545,0.5681818181818182
4,inf,90,4,0.25,45,19,11,25,0.7,0.3,0.8035714285714286,0.4318181818181818,0.5681818181818182,0.703125
5,inf,90,4,0.25,27,12,26,35,0.62,0.38,0.5094339622641509,0.2553191489361702,0.7446808510638298,0.6923076923076923
6,inf,90,4,0.25,24,16,24,36,0.6,0.4,0.5,0.3076923076923077,0.6923076923076923,0.6
7,inf,90,4,0.25,36,19,13,32,0.68,0.32,0.7346938775510204,0.37254901960784315,0.6274509803921569,0.6545454545454545
8,inf,90,4,0.25,32,18,22,28,0.6,0.4,0.5925925925925926,0.391304347826087,0.6086956521739131,0.64
9,inf,90,4,0.25,16,22,12,50,0.66,0.34,0.5714285714285714,0.3055555555555556,0.6944444444444444,0.42105263157894735
0,inf,100,4,0.05,37,23,13,27,0.64,0.36,0.74,0.46,0.54,0.6166666666666667
1,inf,100,4,0.05,30,19,21,30,0.6,0.4,0.5882352941176471,0.3877551020408163,0.6122448979591837,0.6122448979591837
2,inf,100,4,0.05,28,22,12,38,0.66,0.34,0.7,0.36666666666666664,0.6333333333333333,0.56
3,inf,100,4,0.05,41,20,19,20,0.61,0.39,0.6833333333333333,0.5,0.5,0.6721311475409836
4,inf,100,4,0.05,24,22,14,40,0.64,0.36,0.631578947368421,0.3548387096774194,0.6451612903225806,0.5217391304347826
5,inf,100,4,0.05,30,9,16,45,0.75,0.25,0.6521739130434783,0.16666666666666666,0.8333333333333334,0.7692307692307693
6,inf,100,4,0.05,40,14,18,28,0.68,0.32,0.6896551724137931,0.3333333333333333,0.6666666666666666,0.7407407407407407
7,inf,100,4,0.05,46,21,23,10,0.56,0.44,0.6666666666666666,0.6774193548387096,0.3225806451612903,0.6865671641791045
8,inf,100,4,0.05,42,17,15,26,0.68,0.32,0.7368421052631579,0.3953488372093023,0.6046511627906976,0.711864406779661
9,inf,100,4,0.05,24,14,26,36,0.6,0.4,0.48,0.28,0.72,0.631578947368421
0,inf,100,4,0.1,42,12,15,31,0.73,0.27,0.7368421052631579,0.27906976744186046,0.7209302325581395,0.7777777777777778
1,inf,100,4,0.1,40,11,14,35,0.75,0.25,0.7407407407407407,0.2391304347826087,0.7608695652173914,0.7843137254901961
2,inf,100,4,0.1,27,13,20,40,0.67,0.33,0.574468085106383,0.24528301886792453,0.7547169811320755,0.675
3,inf,100,4,0.1,37,18,16,29,0.66,0.34,0.6981132075471698,0.3829787234042553,0.6170212765957447,0.6727272727272727
4,inf,100,4,0.1,27,21,25,27,0.54,0.46,0.5192307692307693,0.4375,0.5625,0.5625
5,inf,100,4,0.1,33,18,24,25,0.58,0.42,0.5789473684210527,0.4186046511627907,0.5813953488372093,0.6470588235294118
6,inf,100,4,0.1,30,19,18,33,0.63,0.37,0.625,0.36538461538461536,0.6346153846153846,0.6122448979591837
7,inf,100,4,0.1,15,17,22,46,0.61,0.39,0.40540540540540543,0.2698412698412698,0.7301587301587301,0.46875
8,inf,100,4,0.1,28,24,18,30,0.58,0.42,0.6086956521739131,0.4444444444444444,0.5555555555555556,0.5384615384615384
9,inf,100,4,0.1,37,18,13,32,0.69,0.31,0.74,0.36,0.64,0.6727272727272727
0,inf,100,4,0.15,46,17,13,24,0.7,0.3,0.7796610169491526,0.4146341463414634,0.5853658536585366,0.7301587301587301
1,inf,100,4,0.15,23,14,14,49,0.72,0.28,0.6216216216216216,0.2222222222222222,0.7777777777777778,0.6216216216216216
2,inf,100,4,0.15,37,21,11,31,0.68,0.32,0.7708333333333334,0.40384615384615385,0.5961538461538461,0.6379310344827587
3,inf,100,4,0.15,36,18,13,33,0.69,0.31,0.7346938775510204,0.35294117647058826,0.6470588235294118,0.6666666666666666
4,inf,100,4,0.15,31,13,19,37,0.68,0.32,0.62,0.26,0.74,0.7045454545454546
5,inf,100,4,0.15,30,17,22,31,0.61,0.39,0.5769230769230769,0.3541666666666667,0.6458333333333334,0.6382978723404256
6,inf,100,4,0.15,19,15,22,44,0.63,0.37,0.4634146341463415,0.2542372881355932,0.7457627118644068,0.5588235294117647
7,inf,100,4,0.15,41,13,18,28,0.69,0.31,0.6949152542372882,0.3170731707317073,0.6829268292682927,0.7592592592592593
8,inf,100,4,0.15,30,17,16,37,0.67,0.33,0.6521739130434783,0.3148148148148148,0.6851851851851852,0.6382978723404256
9,inf,100,4,0.15,36,22,14,28,0.64,0.36,0.72,0.44,0.56,0.6206896551724138
0,inf,100,4,0.2,29,16,22,33,0.62,0.38,0.5686274509803921,0.32653061224489793,0.673469387755102,0.6444444444444445
