TrialNumber,Metric,K,N,Mean,StandardDeviation
int,str,int,int,float,float
16,inf,5000,3,0.0307356544405,0.012039933233474269
17,inf,5000,3,0.0308668791721,0.011929687784786442
18,inf,5000,3,0.0307846214223,0.011864643656711558
19,inf,5000,3,0.0308487117043,0.01182800705695856
20,inf,5000,3,0.0310023896206,0.011865004811069555
21,inf,5000,3,0.0307264605706,0.012057876108072317
22,inf,5000,3,0.0311621565709,0.01200785605910258
23,inf,5000,3,0.0304891338043,0.01198003294815234
24,inf,5000,3,0.0306268879514,0.011676731722845932
0,inf,5000,4,0.0620254453751,0.019093686551540184
1,inf,5000,4,0.0633782695614,0.018980137429377025
2,inf,5000,4,0.0627287030212,0.018814821334447743
3,inf,5000,4,0.0631829469395,0.018633029996135385
4,inf,5000,4,0.0628717444175,0.01896700069310478
5,inf,5000,4,0.0627562083655,0.019156489871739665
6,inf,5000,4,0.0629339548157,0.018765852031121
7,inf,5000,4,0.0633070260818,0.019225440736500305
8,inf,5000,4,0.0622686310993,0.018901876741214046
9,inf,5000,4,0.0629235255378,0.018762574717718788
10,inf,5000,4,0.0627721425109,0.019240722450118
11,inf,5000,4,0.062905406815,0.019305858875022095
12,inf,5000,4,0.0623270870977,0.018974542348429338
13,inf,5000,4,0.0628003170783,0.018893344856653605
14,inf,5000,4,0.0629744052212,0.01869596095056086
15,inf,5000,4,0.0629289414582,0.01904762830367341
16,inf,5000,4,0.0629014899084,0.018895938107221476
17,inf,5000,4,0.0626760771328,0.018698517658666067
18,inf,5000,4,0.0626720663149,0.01916840314515912
19,inf,5000,4,0.0622918077219,0.018635247346245883
20,inf,5000,4,0.0632282483116,0.01849373540996853
21,inf,5000,4,0.0627763040776,0.01931880435868032
22,inf,5000,4,0.0626644270495,0.019296493483343873
23,inf,5000,4,0.0621009846543,0.01884619059923245
24,inf,5000,4,0.0624455506642,0.01913785422959079
0,inf,5000,5,0.0974818600426,0.023794793322565223
1,inf,5000,5,0.0978241588378,0.023825869121805735
2,inf,5000,5,0.0975680250634,0.02417671055914803
3,inf,5000,5,0.0974224366873,0.02473496073201001
4,inf,5000,5,0.0975553635993,0.024148314936688925
5,inf,5000,5,0.0970875164115,0.02464066379288849
6,inf,5000,5,0.0969876889864,0.024499806842720354
7,inf,5000,5,0.0977258180331,0.024945653780594018
8,inf,5000,5,0.0974172721336,0.0244451031326422
9,inf,5000,5,0.0969919491147,0.024119361453688874
10,inf,5000,5,0.0974114918755,0.024752396650201954
11,inf,5000,5,0.0975165827874,0.02412491976935152
12,inf,5000,5,0.0976635927812,0.024123335695603286
13,inf,5000,5,0.097691507172,0.02409610662253906
14,inf,5000,5,0.0973798897289,0.024273624694875477
15,inf,5000,5,0.0969386543634,0.024359032219133877
16,inf,5000,5,0.0972370688544,0.024450582575061344
17,inf,5000,5,0.0966282376552,0.024662450441093824
18,inf,5000,5,0.0972091550426,0.024463042615021816
19,inf,5000,5,0.0972562631043,0.024239006800310315
20,inf,5000,5,0.0965288406334,0.024603773009005535
21,inf,5000,5,0.0971173004663,0.02473151043243783
22,inf,5000,5,0.0977397547962,0.024108621299065578
23,inf,5000,5,0.0967551963508,0.02463823729005039
24,inf,5000,5,0.0968103253785,0.02477902808108564
0,inf,5000,6,0.131395406979,0.028374165458925942
1,inf,5000,6,0.13122830386,0.02801056669225845
2,inf,5000,6,0.131207892699,0.02876143017843585
3,inf,5000,6,0.131330850981,0.027928343286226696
4,inf,5000,6,0.131614231432,0.028493503854546548
5,inf,5000,6,0.131924529726,0.028048253691318324
6,inf,5000,6,0.131538845162,0.02780768357361517
7,inf,5000,6,0.130790574499,0.028588512807247092
8,inf,5000,6,0.130821675033,0.02826397533677617
9,inf,5000,6,0.13163852218,0.02846221570329003
10,inf,5000,6,0.131670092285,0.02831560631849016
11,inf,5000,6,0.130908358511,0.028781354371273122
12,inf,5000,6,0.131010402326,0.027866418821952708
13,inf,5000,6,0.131273473852,0.028669073449145585
14,inf,5000,6,0.131559088625,0.028145929770416623
15,inf,5000,6,0.130715128017,0.028561074336986663
16,inf,5000,6,0.131290721694,0.027886232515410683
17,inf,5000,6,0.131060645728,0.029294812259840566
18,inf,5000,6,0.129966588873,0.028645186894423406
19,inf,5000,6,0.131181833776,0.028523260229473737
20,inf,5000,6,0.131517615241,0.02815111545097801
21,inf,5000,6,0.132183167708,0.02778949510819932
22,inf,5000,6,0.131925712224,0.028654502614176503
23,inf,5000,6,0.130806019279,0.02897630957536085
24,inf,5000,6,0.131661661554,0.0287031616835311
0,inf,5000,7,0.163541953408,0.031007782019310842
1,inf,5000,7,0.164018711409,0.03202165058050246
2,inf,5000,7,0.163769135504,0.031691100579262096
3,inf,5000,7,0.164289260009,0.030787630832597303
4,inf,5000,7,0.16373672273,0.03244746911030947
5,inf,5000,7,0.16412340869,0.032130781166053016
6,inf,5000,7,0.163666347154,0.031670397848321694
7,inf,5000,7,0.163492486177,0.03162491733773208
8,inf,5000,7,0.164623041836,0.030956053145329603
9,inf,5000,7,0.163834512275,0.031670255656134357
10,inf,5000,7,0.163602417359,0.0316352561116736
11,inf,5000,7,0.163709060189,0.03240144769840634
12,inf,5000,7,0.163872454878,0.03118951724808071
13,inf,5000,7,0.163521937562,0.03129735613328086
14,inf,5000,7,0.164341625359,0.03168536147812787
15,inf,5000,7,0.164233082369,0.03146009681653287
16,inf,5000,7,0.164431785791,0.03161865775174825
17,inf,5000,7,0.162354523175,0.03168419777315096
18,inf,5000,7,0.16476948437,0.03174262130828493
19,inf,5000,7,0.163693663478,0.030822992980232396
20,inf,5000,7,0.165041520132,0.03085201851865422
21,inf,5000,7,0.163351094933,0.032246557299677646
22,inf,5000,7,0.163639164444,0.03159668450014125
23,inf,5000,7,0.162781438028,0.031639933751864927
24,inf,5000,7,0.162478738938,0.03237310342274525
0,inf,5000,8,0.193136761982,0.03432861907193091
1,inf,5000,8,0.193154136531,0.03409847720417862
2,inf,5000,8,0.193833889006,0.03402151919729127
3,inf,5000,8,0.194584697412,0.03356614473929584
4,inf,5000,8,0.193499088398,0.034120512423434494
5,inf,5000,8,0.193162423051,0.0339516527683687
6,inf,5000,8,0.194094002719,0.03406359076503296
7,inf,5000,8,0.193997414329,0.03341109478158253
8,inf,5000,8,0.193156511371,0.034181720512358446
9,inf,5000,8,0.193027695507,0.03398932606948679
10,inf,5000,8,0.194331212217,0.03482761244296215
11,inf,5000,8,0.194295061847,0.03324208824991242
12,inf,5000,8,0.19381247705,0.03461589945100525
13,inf,5000,8,0.193540754488,0.03372314271572472
14,inf,5000,8,0.193967315332,0.03419906221900741
15,inf,5000,8,0.19439530305,0.03334748393959524
16,inf,5000,8,0.193259769643,0.03390448440757382
17,inf,5000,8,0.194117551197,0.03443079883385537
18,inf,5000,8,0.194218807541,0.03374690138650605
19,inf,5000,8,0.194213521913,0.033552874087162045
20,inf,5000,8,0.194419440778,0.03312211083234659
21,inf,5000,8,0.193681498083,0.034715253886252864
22,inf,5000,8,0.193891844301,0.03351214936221399
23,inf,5000,8,0.193563092852,0.0343000906823815
24,inf,5000,8,0.194138709939,0.03418971883256267
0,inf,5000,9,0.221888493658,0.036062949111536534
1,inf,5000,9,0.221312684083,0.036897183088542874
2,inf,5000,9,0.221692219485,0.03439204364716903
3,inf,5000,9,0.221767430808,0.03537555423558092
4,inf,5000,9,0.22255180342,0.03539046974132657
5,inf,5000,9,0.221184973696,0.03574202776721514
6,inf,5000,9,0.222333421999,0.035328067218763456
7,inf,5000,9,0.220866161391,0.035525125282429224
8,inf,5000,9,0.221921297874,0.03537022154446653
9,inf,5000,9,0.222971737882,0.03505281370619477
10,inf,5000,9,0.222116503559,0.03645636448171659
11,inf,5000,9,0.221600640545,0.03656223197754847
12,inf,5000,9,0.221472770255,0.03650430092044893
13,inf,5000,9,0.220785567676,0.03592082347717197
14,inf,5000,9,0.221561029488,0.036089534163593395
15,inf,5000,9,0.222223606248,0.03712797799557513
16,inf,5000,9,0.222333934788,0.035795448674294475
17,inf,5000,9,0.220930780859,0.03533767834622749
18,inf,5000,9,0.220467413717,0.036290223060341464
19,inf,5000,9,0.221917696765,0.0359118883798049
20,inf,5000,9,0.222555683134,0.035752643117797724
21,inf,5000,9,0.221078991783,0.03624644157769828
22,inf,5000,9,0.221982480183,0.0358740026695045
23,inf,5000,9,0.222800259078,0.035609853270754645
