Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
int,str,int,int,float,int,int,int,int,float,float,float,float,float,float
14,2,5000,100,0.001,28,18,24,30,0.58,0.42,0.5384615384615384,0.375,0.625,0.6086956521739131
0,2,5000,100,0.101,33,15,26,26,0.59,0.41,0.559322033898305,0.36585365853658536,0.6341463414634146,0.6875
1,2,5000,100,0.101,32,26,14,28,0.6,0.4,0.6956521739130435,0.48148148148148145,0.5185185185185185,0.5517241379310345
2,2,5000,100,0.101,25,25,26,24,0.49,0.51,0.49019607843137253,0.5102040816326531,0.4897959183673469,0.5
3,2,5000,100,0.101,34,23,15,28,0.62,0.38,0.6938775510204082,0.45098039215686275,0.5490196078431373,0.5964912280701754
4,2,5000,100,0.101,20,20,19,41,0.61,0.39,0.5128205128205128,0.32786885245901637,0.6721311475409836,0.5
5,2,5000,100,0.101,17,17,30,36,0.53,0.47,0.3617021276595745,0.32075471698113206,0.6792452830188679,0.5
6,2,5000,100,0.101,39,24,14,23,0.62,0.38,0.7358490566037735,0.5106382978723404,0.48936170212765956,0.6190476190476191
7,2,5000,100,0.101,21,15,26,38,0.59,0.41,0.44680851063829785,0.2830188679245283,0.7169811320754716,0.5833333333333334
8,2,5000,100,0.101,26,20,23,31,0.57,0.43,0.5306122448979592,0.39215686274509803,0.6078431372549019,0.5652173913043478
9,2,5000,100,0.101,31,19,22,28,0.59,0.41,0.5849056603773585,0.40425531914893614,0.5957446808510638,0.62
10,2,5000,100,0.101,27,41,18,14,0.41,0.59,0.6,0.7454545454545455,0.2545454545454545,0.39705882352941174
11,2,5000,100,0.101,27,20,18,35,0.62,0.38,0.6,0.36363636363636365,0.6363636363636364,0.574468085106383
12,2,5000,100,0.101,30,21,26,23,0.53,0.47,0.5357142857142857,0.4772727272727273,0.5227272727272727,0.5882352941176471
13,2,5000,100,0.101,29,16,24,31,0.6,0.4,0.5471698113207547,0.3404255319148936,0.6595744680851063,0.6444444444444445
14,2,5000,100,0.101,34,25,21,20,0.54,0.46,0.6181818181818182,0.5555555555555556,0.4444444444444444,0.576271186440678
0,2,5000,100,0.201,17,33,22,28,0.45,0.55,0.4358974358974359,0.5409836065573771,0.45901639344262296,0.34
1,2,5000,100,0.201,26,11,27,36,0.62,0.38,0.49056603773584906,0.23404255319148937,0.7659574468085106,0.7027027027027027
2,2,5000,100,0.201,41,33,12,14,0.55,0.45,0.7735849056603774,0.7021276595744681,0.2978723404255319,0.5540540540540541
3,2,5000,100,0.201,30,20,18,32,0.62,0.38,0.625,0.38461538461538464,0.6153846153846154,0.6
4,2,5000,100,0.201,21,13,30,36,0.57,0.43,0.4117647058823529,0.2653061224489796,0.7346938775510204,0.6176470588235294
5,2,5000,100,0.201,31,28,14,27,0.58,0.42,0.6888888888888889,0.509090909090909,0.4909090909090909,0.5254237288135594
6,2,5000,100,0.201,29,24,22,25,0.54,0.46,0.5686274509803921,0.4897959183673469,0.5102040816326531,0.5471698113207547
7,2,5000,100,0.201,31,13,28,28,0.59,0.41,0.5254237288135594,0.3170731707317073,0.6829268292682927,0.7045454545454546
8,2,5000,100,0.201,20,14,28,38,0.58,0.42,0.4166666666666667,0.2692307692307692,0.7307692307692307,0.5882352941176471
9,2,5000,100,0.201,38,29,13,20,0.58,0.42,0.7450980392156863,0.5918367346938775,0.40816326530612246,0.5671641791044776
10,2,5000,100,0.201,23,22,23,32,0.55,0.45,0.5,0.4074074074074074,0.5925925925925926,0.5111111111111111
11,2,5000,100,0.201,12,12,31,45,0.57,0.43,0.27906976744186046,0.21052631578947367,0.7894736842105263,0.5
12,2,5000,100,0.201,27,28,26,19,0.46,0.54,0.5094339622641509,0.5957446808510638,0.40425531914893614,0.4909090909090909
13,2,5000,100,0.201,42,26,15,17,0.59,0.41,0.7368421052631579,0.6046511627906976,0.3953488372093023,0.6176470588235294
14,2,5000,100,0.201,32,36,16,16,0.48,0.52,0.6666666666666666,0.6923076923076923,0.3076923076923077,0.47058823529411764
0,2,5000,100,0.301,13,4,40,43,0.56,0.44,0.24528301886792453,0.0851063829787234,0.9148936170212766,0.7647058823529411
