Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
int,str,int,int,float,int,int,int,int,float,float,float,float,float,float
6,1,5000,100,0.501,16,7,43,34,0.5,0.5,0.2711864406779661,0.17073170731707318,0.8292682926829268,0.6956521739130435
7,1,5000,100,0.501,24,15,25,36,0.6,0.4,0.4897959183673469,0.29411764705882354,0.7058823529411765,0.6153846153846154
8,1,5000,100,0.501,26,18,19,37,0.63,0.37,0.5777777777777777,0.32727272727272727,0.6727272727272727,0.5909090909090909
9,1,5000,100,0.501,22,10,26,42,0.64,0.36,0.4583333333333333,0.19230769230769232,0.8076923076923077,0.6875
10,1,5000,100,0.501,41,26,17,16,0.57,0.43,0.7068965517241379,0.6190476190476191,0.38095238095238093,0.6119402985074627
11,1,5000,100,0.501,23,24,25,28,0.51,0.49,0.4791666666666667,0.46153846153846156,0.5384615384615384,0.48936170212765956
12,1,5000,100,0.501,44,27,15,14,0.58,0.42,0.7457627118644068,0.6585365853658537,0.34146341463414637,0.6197183098591549
13,1,5000,100,0.501,16,10,33,41,0.57,0.43,0.32653061224489793,0.19607843137254902,0.803921568627451,0.6153846153846154
14,1,5000,100,0.501,39,33,12,16,0.55,0.45,0.7647058823529411,0.673469387755102,0.32653061224489793,0.5416666666666666
0,1,5000,100,0.601,21,28,20,31,0.52,0.48,0.5121951219512195,0.4745762711864407,0.5254237288135594,0.42857142857142855
1,1,5000,100,0.601,32,30,17,21,0.53,0.47,0.6530612244897959,0.5882352941176471,0.4117647058823529,0.5161290322580645
2,1,5000,100,0.601,30,34,11,25,0.55,0.45,0.7317073170731707,0.576271186440678,0.423728813559322,0.46875
3,1,5000,100,0.601,41,27,17,15,0.56,0.44,0.7068965517241379,0.6428571428571429,0.35714285714285715,0.6029411764705882
4,1,5000,100,0.601,20,20,31,29,0.49,0.51,0.39215686274509803,0.40816326530612246,0.5918367346938775,0.5
5,1,5000,100,0.601,11,21,30,38,0.49,0.51,0.2682926829268293,0.3559322033898305,0.6440677966101694,0.34375
6,1,5000,100,0.601,36,28,11,25,0.61,0.39,0.7659574468085106,0.5283018867924528,0.4716981132075472,0.5625
7,1,5000,100,0.601,38,32,9,21,0.59,0.41,0.8085106382978723,0.6037735849056604,0.39622641509433965,0.5428571428571428
8,1,5000,100,0.601,41,33,13,13,0.54,0.46,0.7592592592592593,0.717391304347826,0.2826086956521739,0.5540540540540541
9,1,5000,100,0.601,21,11,32,36,0.57,0.43,0.39622641509433965,0.23404255319148937,0.7659574468085106,0.65625
10,1,5000,100,0.601,28,31,10,31,0.59,0.41,0.7368421052631579,0.5,0.5,0.4745762711864407
11,1,5000,100,0.601,37,32,16,15,0.52,0.48,0.6981132075471698,0.6808510638297872,0.3191489361702128,0.5362318840579711
12,1,5000,100,0.601,28,35,12,25,0.53,0.47,0.7,0.5833333333333334,0.4166666666666667,0.4444444444444444
13,1,5000,100,0.601,22,17,32,29,0.51,0.49,0.4074074074074074,0.3695652173913043,0.6304347826086957,0.5641025641025641
14,1,5000,100,0.601,32,16,18,34,0.66,0.34,0.64,0.32,0.68,0.6666666666666666
0,1,5000,100,0.701,27,31,16,26,0.53,0.47,0.627906976744186,0.543859649122807,0.45614035087719296,0.46551724137931033
1,1,5000,100,0.701,39,32,9,20,0.59,0.41,0.8125,0.6153846153846154,0.38461538461538464,0.5492957746478874
2,1,5000,100,0.701,29,22,23,26,0.55,0.45,0.5576923076923077,0.4583333333333333,0.5416666666666666,0.5686274509803921
3,1,5000,100,0.701,27,23,20,30,0.57,0.43,0.574468085106383,0.4339622641509434,0.5660377358490566,0.54
4,1,5000,100,0.701,28,20,22,30,0.58,0.42,0.56,0.4,0.6,0.5833333333333334
5,1,5000,100,0.701,19,9,34,38,0.57,0.43,0.3584905660377358,0.19148936170212766,0.8085106382978723,0.6785714285714286
6,1,5000,100,0.701,17,14,32,37,0.54,0.46,0.3469387755102041,0.27450980392156865,0.7254901960784313,0.5483870967741935
7,1,5000,100,0.701,18,5,42,35,0.53,0.47,0.3,0.125,0.875,0.782608695652174
8,1,5000,100,0.701,26,26,19,29,0.55,0.45,0.5777777777777777,0.4727272727272727,0.5272727272727272,0.5
9,1,5000,100,0.701,30,19,25,26,0.56,0.44,0.5454545454545454,0.4222222222222222,0.5777777777777777,0.6122448979591837
10,1,5000,100,0.701,23,15,22,40,0.63,0.37,0.5111111111111111,0.2727272727272727,0.7272727272727273,0.6052631578947368
11,1,5000,100,0.701,19,8,25,48,0.67,0.33,0.4318181818181818,0.14285714285714285,0.8571428571428571,0.7037037037037037
12,1,5000,100,0.701,19,13,27,41,0.6,0.4,0.41304347826086957,0.24074074074074073,0.7592592592592593,0.59375
13,1,5000,100,0.701,28,25,16,31,0.59,0.41,0.6363636363636364,0.44642857142857145,0.5535714285714286,0.5283018867924528
14,1,5000,100,0.701,42,27,15,16,0.58,0.42,0.7368421052631579,0.627906976744186,0.37209302325581395,0.6086956521739131
