TrialNumber,Metric,K,N,Mean,StandardDeviation
int,str,int,int,float,float
11,1,50,12,0.407602490126,0.04857751136795446
12,1,50,12,0.403712575756,0.05297422201163116
13,1,50,12,0.412143848694,0.06043481082541402
14,1,50,12,0.42509595443,0.0661114881578913
15,1,50,12,0.400866621571,0.05927781847910149
16,1,50,12,0.414059160073,0.06115004959633537
17,1,50,12,0.420277417934,0.05300148548571821
18,1,50,12,0.408633826848,0.0467635975052632
19,1,50,12,0.403214929211,0.05627564010786827
20,1,50,12,0.405318801714,0.06390094178983308
21,1,50,12,0.413620260512,0.05439865559970321
22,1,50,12,0.381881648923,0.06231444540637371
23,1,50,12,0.409290687762,0.05894289368911695
24,1,50,12,0.402465027608,0.06709451528639743
0,1,500,12,0.288041519909,0.03897118627731728
1,1,500,12,0.290075977162,0.036490251081863094
2,1,500,12,0.289274908818,0.03755703627248644
3,1,500,12,0.28292210306,0.03780789439226953
4,1,500,12,0.287269119507,0.03818104201435016
5,1,500,12,0.286293948091,0.04042965319604827
6,1,500,12,0.286440614516,0.037105884682730766
7,1,500,12,0.289436764667,0.03589227797456286
8,1,500,12,0.289347741547,0.03680306413450986
9,1,500,12,0.285279651835,0.03725340089536402
10,1,500,12,0.289152568392,0.03695923660722982
11,1,500,12,0.284960986438,0.03782014172674294
12,1,500,12,0.286100141086,0.03995358282706924
13,1,500,12,0.283998375987,0.03883831757866288
14,1,500,12,0.28409611562,0.039494635642467385
15,1,500,12,0.287071835765,0.038182697108644116
16,1,500,12,0.287186579438,0.03869741179190703
17,1,500,12,0.283767387493,0.03996977345996366
18,1,500,12,0.288454287223,0.03551431260235197
19,1,500,12,0.288660186424,0.03568264825785777
20,1,500,12,0.287049095787,0.03576504985869302
21,1,500,12,0.287104512631,0.04052394442277724
22,1,500,12,0.287361256871,0.03858779819842164
23,1,500,12,0.285320495951,0.03728218161874219
24,1,500,12,0.286920862282,0.0364744964907482
0,1,5,13,0.681064089154,0.1945546350544098
1,1,5,13,0.719527264216,0.0713596111109878
2,1,5,13,0.706545640848,0.09854613682138261
3,1,5,13,0.547682491897,0.11734545513873153
4,1,5,13,0.763052171733,0.04920237453194108
5,1,5,13,0.620328897085,0.1002670081797172
6,1,5,13,0.590004113939,0.10375789832433296
7,1,5,13,0.599924038944,0.09617610678364286
8,1,5,13,0.64620055256,0.14272185578496677
9,1,5,13,0.677542049035,0.09777077850897617
10,1,5,13,0.799132405741,0.0647660730872434
11,1,5,13,0.583629803179,0.060683466244963666
12,1,5,13,0.689633531165,0.10655529081143209
13,1,5,13,0.655611792895,0.10437681294272669
14,1,5,13,0.62047418084,0.042996458421044804
15,1,5,13,0.68676347844,0.05999959191580507
16,1,5,13,0.663132074668,0.17934800172239487
17,1,5,13,0.823636074971,0.10676118548160857
18,1,5,13,0.823335647477,0.08003981645658789
19,1,5,13,0.604835332737,0.0767346423758601
20,1,5,13,0.738285032155,0.045624483238159236
21,1,5,13,0.745238717834,0.10342607793805028
22,1,5,13,0.633381800457,0.11267559657302363
23,1,5,13,0.710064365105,0.09039005848341414
24,1,5,13,0.657337990637,0.1514210014478674
0,1,50,13,0.418825796914,0.0688824405726949
1,1,50,13,0.412611462185,0.06375510514079624
2,1,50,13,0.426467305373,0.06638667179104503
3,1,50,13,0.4193452943,0.06535812396497824
4,1,50,13,0.417062324172,0.06913245139091213
5,1,50,13,0.418902638101,0.07052634219166362
6,1,50,13,0.421441189048,0.049921460152405284
7,1,50,13,0.415631994377,0.06290452592960034
8,1,50,13,0.415987908714,0.06299600864862641
9,1,50,13,0.411380514225,0.057294973375619826
10,1,50,13,0.437511236151,0.06120474806491631
11,1,50,13,0.431184504867,0.05630459480173392
12,1,50,13,0.411427652631,0.058100424056504306
13,1,50,13,0.415458930676,0.05630398025867023
14,1,50,13,0.413161861473,0.056276851448610124
15,1,50,13,0.427821832749,0.05436837673269873
16,1,50,13,0.414173404609,0.07272634563794989
17,1,50,13,0.427051847568,0.05433680408594458
18,1,50,13,0.421070859071,0.05685363754818548
19,1,50,13,0.421337588141,0.04836136929058515
20,1,50,13,0.416606117712,0.05185991800705406
21,1,50,13,0.434372772937,0.06330741463864022
22,1,50,13,0.430895809348,0.06368077133911657
23,1,50,13,0.413018787738,0.060638394932617835
24,1,50,13,0.410669290079,0.068949968248032
0,1,500,13,0.297554511635,0.04008971261683627
1,1,500,13,0.304596299062,0.03585721198666158
2,1,500,13,0.303963228182,0.037317453143957006
3,1,500,13,0.303931175614,0.035833136363256655
4,1,500,13,0.305883745381,0.03698612943956615
5,1,500,13,0.303383521672,0.035985787700152184
6,1,500,13,0.300014517798,0.037614488839708714
7,1,500,13,0.302938825321,0.03500940536714792
8,1,500,13,0.305305176427,0.0340819053506247
9,1,500,13,0.303461957597,0.038210989293413405
10,1,500,13,0.300399389924,0.039338973688180866
11,1,500,13,0.298779985702,0.03888155674052319
12,1,500,13,0.299942266884,0.03665099127254639
13,1,500,13,0.301870344845,0.039004408460381584
14,1,500,13,0.305257777823,0.037884591568545206
15,1,500,13,0.301568179085,0.03580142740775814
16,1,500,13,0.303367808852,0.03652345196925961
17,1,500,13,0.300824149574,0.03703726429935694
18,1,500,13,0.30599843848,0.036374334674759604
19,1,500,13,0.301748407716,0.034614726970048894
20,1,500,13,0.300484402622,0.04142673822210536
21,1,500,13,0.302515185838,0.035671281109162616
22,1,500,13,0.305913784308,0.03557586992319541
23,1,500,13,0.303279636349,0.03824752964271512
24,1,500,13,0.300307890783,0.03645468705036652
0,1,5,14,0.755070998514,0.08490301465494647
1,1,5,14,0.777969338424,0.06660009431078832
2,1,5,14,0.666094359948,0.13461902831995137
3,1,5,14,0.711246289304,0.07339635973474566
4,1,5,14,0.718474605416,0.06694129882368484
5,1,5,14,0.742489511073,0.13395125165116692
6,1,5,14,0.742777141086,0.09878709216308844
7,1,5,14,0.779200545165,0.08332401059872449
8,1,5,14,0.767513647445,0.06804642191679502
9,1,5,14,0.646897033361,0.06290196823364226
10,1,5,14,0.613801379595,0.0968862193430321
11,1,5,14,0.619156009832,0.10109642934493066
12,1,5,14,0.688883548859,0.10216239832655456
13,1,5,14,0.630843812488,0.1271643582644178
14,1,5,14,0.776231503375,0.0918415976040639
15,1,5,14,0.768977865529,0.1038116630219442
16,1,5,14,0.708599710505,0.14752058759684633
17,1,5,14,0.787446995821,0.0819470711123525
18,1,5,14,0.637758299109,0.13349572632077017
19,1,5,14,0.687213403278,0.06058240877910167
20,1,5,14,0.713955635662,0.10185576393678795
21,1,5,14,0.646836723644,0.1333048934538247
22,1,5,14,0.532247704689,0.11057991518739067
23,1,5,14,0.695593133181,0.09460740473411512
24,1,5,14,0.687367836334,0.08942517188601508
0,1,50,14,0.437863007707,0.04439110968100475
1,1,50,14,0.452143756535,0.047217763265652885
2,1,50,14,0.454547906087,0.052302786324693776
3,1,50,14,0.42724679207,0.06972307510863524
4,1,50,14,0.44216200733,0.062045924702861015
5,1,50,14,0.443122961058,0.05842381672851688
6,1,50,14,0.442494410249,0.05114621491267222
7,1,50,14,0.441537356782,0.06590064771334711
8,1,50,14,0.435354657365,0.06567774046285686
9,1,50,14,0.458484117986,0.04867486156407207
10,1,50,14,0.449474606703,0.049584037836383266
11,1,50,14,0.42652158077,0.04391040890659659
12,1,50,14,0.454963040972,0.06214746936487227
13,1,50,14,0.430357686376,0.05557557834590656
14,1,50,14,0.445146943061,0.05338700038861989
15,1,50,14,0.427621908866,0.048199442129393276
16,1,50,14,0.43433826023,0.055823039089769114
17,1,50,14,0.426107903752,0.06549175717193852
18,1,50,14,0.412014423741,0.058079398284944884
19,1,50,14,0.451430900077,0.046192813426878164
20,1,50,14,0.441937616798,0.05007695062430898
21,1,50,14,0.416269480539,0.058171920284341434
22,1,50,14,0.41400074791,0.06665093012334264
23,1,50,14,0.438536051251,0.06209852583400416
24,1,50,14,0.422056823707,0.05016240687097489
0,1,500,14,0.315807569927,0.03837497278637415
1,1,500,14,0.319126018869,0.03522703231422996
2,1,500,14,0.320995190663,0.03528779570659448
3,1,500,14,0.312510887757,0.04078787759174834
4,1,500,14,0.320064642878,0.03652426432505124
5,1,500,14,0.314883227305,0.03633605563143294
6,1,500,14,0.318697179228,0.037742869799451725
7,1,500,14,0.319147213069,0.03624551959475353
8,1,500,14,0.315647739489,0.03574168863367846
9,1,500,14,0.318506645627,0.03795245819836211
10,1,500,14,0.316084880869,0.039076817028320415
11,1,500,14,0.319159419387,0.03968349912458823
12,1,500,14,0.321144440216,0.03493802654826693
13,1,500,14,0.318402873073,0.03605778671135205
14,1,500,14,0.321138167053,0.03632482359468639
15,1,500,14,0.320007425829,0.03749034749935125
16,1,500,14,0.317710107688,0.037444752357225705
17,1,500,14,0.313676554732,0.0374112096464347
18,1,500,14,0.321045334112,0.037566391794004825
19,1,500,14,0.317696975695,0.03860382038375401
20,1,500,14,0.316607763668,0.03769549065060092
21,1,500,14,0.316560016795,0.03593033738011008
22,1,500,14,0.31833530282,0.036116860469194656
23,1,500,14,0.31517976209,0.0360402193414846
24,1,500,14,0.315523669226,0.03792505399376915
0,1,5,15,0.75441485518,0.07936991794596207
1,1,5,15,0.739011691422,0.0767403424644522
2,1,5,15,0.741629899632,0.13096718227359086
3,1,5,15,0.77074639311,0.04994359351844719
4,1,5,15,0.668796973692,0.05708538790903582
5,1,5,15,0.735290467399,0.13021069330182636
6,1,5,15,0.728257971171,0.05127888353890006
7,1,5,15,0.69822781293,0.07835651399879087
8,1,5,15,0.728052126314,0.13273900163838218
9,1,5,15,0.826941746582,0.05761710214934267
10,1,5,15,0.626350439157,0.13223792929011532
11,1,5,15,0.722797659057,0.058152852688499866
12,1,5,15,0.626466030398,0.08956199555814287
13,1,5,15,0.630354980533,0.1961279922381574
14,1,5,15,0.655909211085,0.1724523183057759
15,1,5,15,0.8311676668,0.06989042217308417
16,1,5,15,0.785116513538,0.126006529094166
17,1,5,15,0.623344880808,0.14502568815830827
18,1,5,15,0.727060103944,0.1319002233825402
19,1,5,15,0.783057003608,0.09894619210616404
20,1,5,15,0.696104205428,0.12021963552378992
21,1,5,15,0.648097311582,0.06937140257468911
22,1,5,15,0.741033383981,0.07311327485056125
23,1,5,15,0.784560783671,0.10176661459035387
24,1,5,15,0.858283561651,0.03328739750574591
0,1,50,15,0.443803458499,0.06489685341794808
1,1,50,15,0.441713126173,0.05809051965763744
2,1,50,15,0.461327056748,0.0472281657731955
3,1,50,15,0.462110045938,0.06618806350174863
4,1,50,15,0.441470709135,0.05566952908365747
5,1,50,15,0.44860618876,0.06062924632199735
6,1,50,15,0.45569352601,0.05583550200454703
7,1,50,15,0.449131351719,0.050736393249109626
8,1,50,15,0.447789042181,0.06838568603478702
9,1,50,15,0.448664204411,0.07154789962181615
10,1,50,15,0.446205015422,0.05697281627295225
11,1,50,15,0.440092005479,0.05606408627919205
12,1,50,15,0.459736929671,0.05397157914642644
13,1,50,15,0.442948977099,0.046164018059574964
14,1,50,15,0.462855139586,0.05085868987004551
15,1,50,15,0.470491732263,0.049508115501069386
16,1,50,15,0.445266778899,0.06791035638641242
17,1,50,15,0.451266669656,0.04812673718871448
18,1,50,15,0.456809915565,0.06176566563536973
19,1,50,15,0.463736880708,0.05570949244662902
20,1,50,15,0.442555989168,0.05707669294176192
21,1,50,15,0.448598303544,0.04626616733969938
22,1,50,15,0.427413983325,0.06865013839777491
23,1,50,15,0.447968049443,0.06835163037634101
24,1,50,15,0.442299920193,0.06204096131339682
0,1,500,15,0.333735902222,0.03565398196179168
1,1,500,15,0.327900045374,0.039942586446713314
2,1,500,15,0.330395812605,0.0358380303774628
3,1,500,15,0.334600627451,0.0365105439407844
4,1,500,15,0.329929582702,0.037492584064026176
5,1,500,15,0.334280497669,0.03671794716627516
6,1,500,15,0.329136852318,0.03838067713843105
7,1,500,15,0.32965546517,0.03540575998848813
8,1,500,15,0.329490478463,0.036513203279187
9,1,500,15,0.327967982474,0.03691289336778529
10,1,500,15,0.337459890094,0.03608921916524442
11,1,500,15,0.332554987315,0.031289588191739
12,1,500,15,0.327208182737,0.03691641273901597
13,1,500,15,0.333760970071,0.03648202118174326
14,1,500,15,0.329449149351,0.03506753640235764
15,1,500,15,0.324720965413,0.03966216263165709
16,1,500,15,0.332516687095,0.036825095591928536
17,1,500,15,0.330688255535,0.040346727690815994
18,1,500,15,0.329627145214,0.03410023670072723
19,1,500,15,0.331208666723,0.03729919623842585
20,1,500,15,0.335605511477,0.036351781330470276
21,1,500,15,0.332617048634,0.03793470230594896
22,1,500,15,0.334803084722,0.036375799666174026
23,1,500,15,0.330228812945,0.0368066541674166
24,1,500,15,0.326849806043,0.03620908111678321
0,1,5,16,0.814191893664,0.06066724515053989
1,1,5,16,0.755043366275,0.09336637860240744
2,1,5,16,0.698002973114,0.11345088205831076
3,1,5,16,0.695960846861,0.16966638411722018
4,1,5,16,0.713020672984,0.06745140202127202
5,1,5,16,0.75494848039,0.04200755416590847
6,1,5,16,0.69157871101,0.10199671878746432
7,1,5,16,0.795330199146,0.039918232063986786
8,1,5,16,0.708529053515,0.07254495538549964
9,1,5,16,0.582272869666,0.08235730521587627
10,1,5,16,0.758683620595,0.03522503346691415
11,1,5,16,0.764237957326,0.1165612718341672
12,1,5,16,0.73014190945,0.03546453619391489
13,1,5,16,0.791402173499,0.11425774010818664
14,1,5,16,0.665919365428,0.08472099395772761
15,1,5,16,0.743197704037,0.105465865351424
16,1,5,16,0.70836972113,0.1245664327714096
17,1,5,16,0.700936791121,0.06738615803900397
18,1,5,16,0.60188610213,0.11113246566660256
19,1,5,16,0.769483372308,0.04849129886191345
20,1,5,16,0.670604171899,0.11407324784157317
21,1,5,16,0.628762477049,0.215364793771751
22,1,5,16,0.666919732763,0.09915082341257701
23,1,5,16,0.767230940974,0.16214097898347954
24,1,5,16,0.73505901366,0.03846494543507106
0,1,50,16,0.461110598455,0.06031826718009106
1,1,50,16,0.454095785328,0.05970971836377916
2,1,50,16,0.436113971823,0.0640919506923578
3,1,50,16,0.473958613407,0.05035337464668903
4,1,50,16,0.450245113138,0.05568343208021213
5,1,50,16,0.445379082951,0.0630204786130461
6,1,50,16,0.447262477656,0.05398440348464624
7,1,50,16,0.467183137323,0.05690509896094267
8,1,50,16,0.452114047258,0.0684785892871782
9,1,50,16,0.469616547561,0.04772835242895049
10,1,50,16,0.443726039298,0.052950963216837094
11,1,50,16,0.460292770133,0.058421094516595565
12,1,50,16,0.461412303879,0.0619353425569134
13,1,50,16,0.468339666824,0.05211228711421141
14,1,50,16,0.463229442026,0.05333189227557088
15,1,50,16,0.468808320908,0.05986267869306018
16,1,50,16,0.474581054767,0.052957668793359544
17,1,50,16,0.464658983182,0.0516062268974666
18,1,50,16,0.478184004154,0.05883697743997372
19,1,50,16,0.468064410324,0.0613970039318862
20,1,50,16,0.45767611682,0.06299722357143155
21,1,50,16,0.460866665559,0.055274924853672996
22,1,50,16,0.450521475008,0.06476615535199887
23,1,50,16,0.470661785673,0.04889944943935465
24,1,50,16,0.445557344476,0.05683477897055805
0,1,500,16,0.344058093741,0.03483758220749533
1,1,500,16,0.34092634854,0.03831591945061818
2,1,500,16,0.346991711297,0.03423823607180136
3,1,500,16,0.346849619969,0.03723282791344092
4,1,500,16,0.350300956071,0.03634445822370745
5,1,500,16,0.342092415293,0.036506909024573785
6,1,500,16,0.344386837285,0.03813817034843102
7,1,500,16,0.342369035116,0.03671086889864336
8,1,500,16,0.342961580679,0.03682725509593003
9,1,500,16,0.342453285891,0.03744606013201059
10,1,500,16,0.341558776694,0.03868117956758893
11,1,500,16,0.343782337182,0.03384215759381916
12,1,500,16,0.343413937322,0.03687805990317162
13,1,500,16,0.344261296045,0.03667221691785754
14,1,500,16,0.347091318917,0.034618680115586234
15,1,500,16,0.34715423874,0.035411056974424426
16,1,500,16,0.345383029301,0.03563031973261815
17,1,500,16,0.342279929548,0.03793462454495099
18,1,500,16,0.343898370798,0.03581441320921319
19,1,500,16,0.346907632724,0.03668632828729788
20,1,500,16,0.344811088129,0.037223510648603346
21,1,500,16,0.346279196033,0.03419539982345534
22,1,500,16,0.346529725928,0.03777490310628485
23,1,500,16,0.340625434864,0.03992109971961644
24,1,500,16,0.338992063272,0.039682783537470075
0,1,5,17,0.804964177325,0.10440458980818836
1,1,5,17,0.729865349667,0.1253406222085761
2,1,5,17,0.680628657246,0.14647933789230708
3,1,5,17,0.633799932121,0.10819695595190042
4,1,5,17,0.792961173384,0.10053959691400595
5,1,5,17,0.746257575546,0.09770224839351987
6,1,5,17,0.748816724672,0.12737750333999995
7,1,5,17,0.701732679777,0.06416067844791126
8,1,5,17,0.780360496861,0.08781488032614099
9,1,5,17,0.716684634968,0.13257291532594198
10,1,5,17,0.659242492965,0.1364491883156139
11,1,5,17,0.710042088891,0.08364737310532017
12,1,5,17,0.720703447998,0.14634537948955761
13,1,5,17,0.75355886024,0.06417477371768648
14,1,5,17,0.774158639081,0.11398933016726041
15,1,5,17,0.825662578912,0.07560279219547547
16,1,5,17,0.761497298809,0.09603685960008451
17,1,5,17,0.659967877976,0.14197153202709645
18,1,5,17,0.7837800964,0.10849411990537644
19,1,5,17,0.73761722426,0.1092089524930296
20,1,5,17,0.681828294213,0.0498628229471241
21,1,5,17,0.770519016477,0.09445152458790021
22,1,5,17,0.722058154073,0.05638206461631541
23,1,5,17,0.66514356701,0.0794227891023966
24,1,5,17,0.686217191702,0.16220644832627137
0,1,50,17,0.461316518743,0.04917128869134711
1,1,50,17,0.458604934077,0.07463271001990972
2,1,50,17,0.493516939512,0.05019474981168372
3,1,50,17,0.475322566257,0.05853012220104647
4,1,50,17,0.458723449638,0.07016828880687648
5,1,50,17,0.484389983865,0.041438745779555475
6,1,50,17,0.463571442348,0.0462569949787605
7,1,50,17,0.492463018446,0.04132178564322147
8,1,50,17,0.484571157181,0.05504228000119777
9,1,50,17,0.48015869642,0.050354642319540156
10,1,50,17,0.4812711258,0.051584005716641096
11,1,50,17,0.481250670717,0.05327328202114974
12,1,50,17,0.451013959729,0.05360033474014479
13,1,50,17,0.462661402977,0.051403087248535796
14,1,50,17,0.463585560211,0.05220597538274402
15,1,50,17,0.461720010233,0.04868823370487892
16,1,50,17,0.469305287635,0.05974116757989921
17,1,50,17,0.475431355637,0.04819296179658552
18,1,50,17,0.482219979041,0.0646203926047782
19,1,50,17,0.465163884864,0.06188292080454974
20,1,50,17,0.469681931359,0.052209187387787306
21,1,50,17,0.481773539225,0.061439101732037336
22,1,50,17,0.471693982429,0.0536882653095711
23,1,50,17,0.488226427277,0.053152565290580746
24,1,50,17,0.488279091122,0.04379646084131607
0,1,500,17,0.354449773236,0.033902306110931646
1,1,500,17,0.359086548579,0.03840854568240473
