TrialNumber,Metric,K,N,Mean,StandardDeviation
int,str,int,int,float,float
21,inf,500,90,0.744650353,0.028005923
22,inf,500,90,0.739457195,0.029290681
23,inf,500,90,0.744547386,0.027479057
24,inf,500,90,0.745478058,0.028028672
0,inf,500,100,0.757957584,0.02627705
1,inf,500,100,0.756348049,0.027548906
2,inf,500,100,0.755954668,0.025775743
3,inf,500,100,0.758417982,0.026038979
4,inf,500,100,0.75672492,0.026531206
5,inf,500,100,0.758755167,0.027514475
6,inf,500,100,0.756214804,0.025966541
7,inf,500,100,0.756809523,0.02513329
8,inf,500,100,0.755608211,0.025696679
9,inf,500,100,0.758156697,0.026290895
10,inf,500,100,0.759920989,0.026020248
11,inf,500,100,0.762166152,0.024934353
12,inf,500,100,0.753482119,0.025277133
13,inf,500,100,0.759264214,0.025697826
14,inf,500,100,0.755076765,0.026972084
15,inf,500,100,0.757194833,0.026103749
16,inf,500,100,0.757521223,0.026018312
17,inf,500,100,0.754412923,0.025503347
18,inf,500,100,0.754400226,0.02805378
19,inf,500,100,0.760261256,0.023697887
20,inf,500,100,0.752467333,0.029050707
21,inf,500,100,0.759263204,0.02486545
22,inf,500,100,0.755951157,0.024500379
23,inf,500,100,0.757996401,0.026808272
24,inf,500,100,0.756581629,0.023959554
0,1,1000,1,0.000685325,0.000726055
1,1,1000,1,0.000703547,0.000724129
2,1,1000,1,0.00072035,0.000817193
3,1,1000,1,0.000714697,0.000803007
4,1,1000,1,0.000728389,0.000711703
5,1,1000,1,0.000674975,0.000675836
6,1,1000,1,0.000708784,0.000680621
7,1,1000,1,0.000675901,0.000680129
8,1,1000,1,0.000671063,0.000684247
9,1,1000,1,0.000704018,0.000757163
10,1,1000,1,0.000685515,0.000742391
11,1,1000,1,0.000718832,0.000728415
12,1,1000,1,0.00071233,0.000686299
13,1,1000,1,0.000682087,0.000663324
14,1,1000,1,0.000679295,0.000727136
15,1,1000,1,0.000714914,0.00072964
16,1,1000,1,0.000696633,0.000727127
17,1,1000,1,0.00071082,0.000783538
18,1,1000,1,0.000682292,0.000715904
19,1,1000,1,0.000703184,0.000771548
20,1,1000,1,0.000701042,0.00073308
21,1,1000,1,0.000710271,0.00073682
22,1,1000,1,0.000698152,0.000719027
23,1,1000,1,0.000686785,0.000691351
24,1,1000,1,0.000668097,0.00072906
0,1,1000,2,0.014208692,0.007914693
1,1,1000,2,0.013654117,0.007417549
2,1,1000,2,0.013982395,0.007630275
3,1,1000,2,0.013857298,0.007959979
4,1,1000,2,0.013936386,0.007679018
5,1,1000,2,0.014168615,0.007871118
6,1,1000,2,0.014418271,0.007823307
7,1,1000,2,0.014223896,0.007750177
8,1,1000,2,0.013885991,0.007764363
9,1,1000,2,0.014328976,0.00795211
10,1,1000,2,0.013705183,0.007617301
11,1,1000,2,0.014319955,0.00766178
12,1,1000,2,0.013654992,0.007764348
13,1,1000,2,0.014399819,0.008102022
14,1,1000,2,0.013679155,0.007610612
15,1,1000,2,0.014146068,0.007448763
16,1,1000,2,0.014188459,0.008093549
17,1,1000,2,0.014606686,0.00744798
18,1,1000,2,0.014335002,0.007864194
19,1,1000,2,0.014250819,0.007633601
20,1,1000,2,0.01397935,0.007553932
21,1,1000,2,0.014351207,0.007715482
22,1,1000,2,0.013941134,0.007404911
23,1,1000,2,0.014219533,0.00730676
24,1,1000,2,0.013751741,0.007622041
0,1,1000,3,0.0411809,0.016077855
1,1,1000,3,0.038857266,0.015984115
2,1,1000,3,0.039749352,0.015848331
3,1,1000,3,0.041860642,0.015864884
4,1,1000,3,0.039459717,0.015956942
5,1,1000,3,0.041424493,0.015531739
6,1,1000,3,0.039929239,0.015905715
7,1,1000,3,0.040184836,0.015782702
8,1,1000,3,0.039845655,0.014696932
9,1,1000,3,0.040836411,0.015586062
10,1,1000,3,0.041110754,0.015956453
11,1,1000,3,0.040587378,0.015687444
12,1,1000,3,0.040441361,0.015734249
13,1,1000,3,0.040265109,0.015917064
14,1,1000,3,0.041245637,0.014945651
15,1,1000,3,0.039565314,0.015069917
16,1,1000,3,0.041032127,0.01531645
17,1,1000,3,0.039477721,0.015449095
18,1,1000,3,0.040483077,0.015732256
19,1,1000,3,0.040008882,0.016036309
20,1,1000,3,0.039923393,0.015590008
21,1,1000,3,0.040542799,0.015984068
22,1,1000,3,0.040812906,0.015641827
23,1,1000,3,0.041155978,0.015501827
24,1,1000,3,0.040984751,0.01650069
0,1,1000,4,0.070735207,0.021199859
1,1,1000,4,0.071045897,0.021757112
2,1,1000,4,0.071048217,0.02265161
3,1,1000,4,0.068975327,0.021293586
4,1,1000,4,0.072442845,0.020956337
5,1,1000,4,0.070032378,0.021652888
6,1,1000,4,0.070766835,0.021506608
7,1,1000,4,0.070587253,0.022831999
8,1,1000,4,0.071273257,0.021824665
9,1,1000,4,0.072009281,0.02146723
10,1,1000,4,0.070273026,0.021363834
11,1,1000,4,0.071159752,0.023129196
12,1,1000,4,0.069457815,0.020777844
13,1,1000,4,0.070182943,0.02197618
14,1,1000,4,0.072517582,0.02224925
15,1,1000,4,0.072774782,0.021286822
16,1,1000,4,0.072377758,0.020751209
17,1,1000,4,0.07194041,0.022200075
18,1,1000,4,0.069805024,0.021659256
19,1,1000,4,0.069258561,0.022688445
20,1,1000,4,0.071784199,0.021306296
21,1,1000,4,0.069264011,0.021100045
22,1,1000,4,0.071242084,0.021611933
23,1,1000,4,0.072924507,0.022709406
24,1,1000,4,0.070783693,0.022667195
0,1,1000,5,0.102439885,0.026305531
1,1,1000,5,0.101357082,0.024288177
2,1,1000,5,0.102941291,0.025264686
3,1,1000,5,0.101615412,0.024967689
4,1,1000,5,0.101696373,0.02564766
5,1,1000,5,0.103122093,0.02722392
6,1,1000,5,0.101099163,0.026386654
7,1,1000,5,0.103443481,0.025757029
8,1,1000,5,0.099680809,0.026109853
9,1,1000,5,0.099822535,0.025727647
10,1,1000,5,0.101429426,0.025952701
11,1,1000,5,0.102975712,0.026760334
12,1,1000,5,0.101992857,0.026686422
13,1,1000,5,0.103155371,0.025160762
14,1,1000,5,0.100973124,0.025555887
15,1,1000,5,0.098483203,0.026852776
16,1,1000,5,0.10220507,0.025457751
17,1,1000,5,0.101394578,0.02611192
18,1,1000,5,0.104109766,0.025806225
19,1,1000,5,0.103954116,0.026234248
20,1,1000,5,0.101506249,0.026530818
21,1,1000,5,0.101981159,0.025696892
22,1,1000,5,0.098553169,0.025792825
23,1,1000,5,0.101692158,0.026251065
24,1,1000,5,0.099452869,0.026754507
0,1,1000,6,0.129093344,0.030705302
1,1,1000,6,0.129972189,0.027033227
2,1,1000,6,0.131826452,0.026500518
3,1,1000,6,0.129009056,0.029373561
4,1,1000,6,0.133189535,0.027549338
5,1,1000,6,0.130287033,0.029769036
6,1,1000,6,0.132582872,0.029724458
7,1,1000,6,0.132411024,0.026776515
8,1,1000,6,0.129297022,0.027965815
9,1,1000,6,0.128561266,0.029968769
10,1,1000,6,0.131183527,0.02798117
11,1,1000,6,0.130137524,0.029806995
12,1,1000,6,0.131895277,0.028415536
13,1,1000,6,0.129730021,0.030242812
14,1,1000,6,0.131581847,0.027885018
15,1,1000,6,0.130611678,0.028165357
16,1,1000,6,0.131034923,0.028763505
17,1,1000,6,0.131923293,0.027779201
18,1,1000,6,0.130673339,0.030294742
19,1,1000,6,0.131086294,0.029716812
20,1,1000,6,0.131284308,0.028649459
21,1,1000,6,0.127723195,0.028247092
22,1,1000,6,0.130840491,0.028257505
23,1,1000,6,0.133094333,0.02891213
24,1,1000,6,0.132539348,0.028519349
0,1,1000,7,0.158644087,0.029922917
1,1,1000,7,0.156088272,0.030640211
2,1,1000,7,0.15606436,0.029023828
3,1,1000,7,0.157475515,0.030933896
4,1,1000,7,0.154429885,0.031787084
5,1,1000,7,0.160433873,0.031028995
6,1,1000,7,0.158326724,0.031054187
7,1,1000,7,0.158106621,0.030327507
8,1,1000,7,0.160150699,0.030066569
9,1,1000,7,0.157042448,0.030140192
10,1,1000,7,0.157143222,0.029629458
11,1,1000,7,0.156457996,0.029992253
12,1,1000,7,0.156221454,0.029077866
13,1,1000,7,0.157808955,0.030462438
14,1,1000,7,0.156801849,0.030055336
15,1,1000,7,0.156816848,0.031538631
16,1,1000,7,0.157393006,0.030637776
17,1,1000,7,0.15753637,0.029801567
18,1,1000,7,0.154957794,0.030763297
19,1,1000,7,0.15851602,0.031153642
20,1,1000,7,0.157551261,0.029115961
21,1,1000,7,0.159314711,0.031254332
22,1,1000,7,0.159771115,0.028547228
23,1,1000,7,0.156458543,0.029812001
24,1,1000,7,0.154886327,0.029974702
0,1,1000,8,0.181489799,0.031525406
1,1,1000,8,0.182888384,0.032574635
2,1,1000,8,0.182531021,0.033187343
3,1,1000,8,0.181874301,0.031584875
4,1,1000,8,0.180854281,0.031025895
5,1,1000,8,0.183300555,0.031347692
6,1,1000,8,0.179679934,0.032126107
7,1,1000,8,0.180373037,0.031819855
8,1,1000,8,0.181154559,0.032366845
9,1,1000,8,0.182596096,0.032636079
10,1,1000,8,0.182130088,0.032156553
11,1,1000,8,0.182905358,0.031066847
12,1,1000,8,0.181795938,0.032020804
13,1,1000,8,0.183696771,0.031516205
14,1,1000,8,0.180893388,0.031397509
15,1,1000,8,0.179952749,0.030466737
16,1,1000,8,0.179320976,0.031835552
17,1,1000,8,0.184821729,0.032481924
18,1,1000,8,0.181594424,0.032634706
19,1,1000,8,0.183353229,0.030302871
20,1,1000,8,0.180276961,0.032013551
21,1,1000,8,0.183948404,0.030902601
22,1,1000,8,0.181410001,0.030858954
23,1,1000,8,0.181829417,0.0315819
24,1,1000,8,0.183952147,0.03297203
0,1,1000,9,0.204822245,0.031548378
1,1,1000,9,0.206902376,0.030615045
2,1,1000,9,0.203281463,0.03142801
3,1,1000,9,0.204429701,0.031380208
4,1,1000,9,0.202576112,0.032371758
5,1,1000,9,0.204639491,0.032414248
6,1,1000,9,0.200631724,0.033017646
7,1,1000,9,0.207079219,0.031568171
8,1,1000,9,0.204077029,0.032116934
9,1,1000,9,0.203404337,0.034006407
10,1,1000,9,0.205368238,0.030970283
11,1,1000,9,0.204350118,0.033243396
12,1,1000,9,0.205222458,0.032456016
13,1,1000,9,0.204208783,0.031693209
14,1,1000,9,0.202363326,0.033416807
15,1,1000,9,0.205340651,0.032892111
16,1,1000,9,0.203935707,0.031970935
17,1,1000,9,0.204826123,0.031353322
18,1,1000,9,0.20197487,0.03298442
19,1,1000,9,0.206580173,0.03127169
20,1,1000,9,0.202803055,0.032092571
21,1,1000,9,0.203792253,0.032820979
22,1,1000,9,0.206590334,0.032055773
23,1,1000,9,0.205129261,0.033191226
24,1,1000,9,0.200728154,0.033791222
0,1,1000,10,0.221231617,0.035067062
1,1,1000,10,0.222246955,0.033369513
2,1,1000,10,0.226890519,0.033971349
3,1,1000,10,0.220279075,0.034793066
4,1,1000,10,0.223847605,0.034323268
5,1,1000,10,0.224034162,0.033050637
6,1,1000,10,0.226286936,0.03282004
7,1,1000,10,0.222895744,0.03391747
8,1,1000,10,0.220380722,0.033909335
9,1,1000,10,0.22511166,0.033559788
10,1,1000,10,0.224529064,0.034212014
11,1,1000,10,0.226180002,0.033284082
12,1,1000,10,0.223533909,0.033957543
13,1,1000,10,0.224884292,0.031430535
14,1,1000,10,0.222283066,0.033824769
15,1,1000,10,0.224509577,0.032757844
16,1,1000,10,0.225482013,0.033059411
17,1,1000,10,0.222265175,0.032329155
18,1,1000,10,0.223446514,0.033573508
19,1,1000,10,0.222638613,0.031849287
20,1,1000,10,0.223910919,0.032719401
21,1,1000,10,0.225989404,0.032445751
22,1,1000,10,0.223346649,0.032540664
23,1,1000,10,0.223279632,0.03385765
24,1,1000,10,0.225669427,0.034402938
0,2,1000,1,0.000692209,0.000737627
1,2,1000,1,0.000671617,0.000669725
2,2,1000,1,0.000718606,0.000742658
3,2,1000,1,0.000699455,0.000672744
4,2,1000,1,0.000716172,0.000720128
5,2,1000,1,0.000708963,0.000718237
6,2,1000,1,0.000666318,0.000676353
7,2,1000,1,0.000693152,0.000702127
8,2,1000,1,0.000684058,0.000669631
9,2,1000,1,0.000703088,0.000718722
10,2,1000,1,0.000691189,0.000716363
11,2,1000,1,0.000686501,0.000697411
12,2,1000,1,0.000703136,0.000702151
13,2,1000,1,0.000699084,0.000669734
14,2,1000,1,0.00070743,0.000777403
15,2,1000,1,0.000695889,0.000718503
16,2,1000,1,0.000695123,0.000769544
17,2,1000,1,0.000681001,0.000710511
18,2,1000,1,0.000705255,0.00073605
19,2,1000,1,0.000667527,0.000679489
20,2,1000,1,0.000665844,0.000657974
21,2,1000,1,0.000704906,0.000731435
22,2,1000,1,0.000741359,0.000683225
23,2,1000,1,0.000695045,0.000708858
24,2,1000,1,0.000694425,0.000749061
0,2,1000,2,0.015750826,0.00871367
1,2,1000,2,0.01581561,0.00828091
2,2,1000,2,0.016065282,0.008804391
3,2,1000,2,0.015893206,0.00871703
4,2,1000,2,0.015685768,0.008776003
5,2,1000,2,0.016382633,0.008543467
6,2,1000,2,0.015755828,0.008491037
7,2,1000,2,0.015159367,0.008849451
8,2,1000,2,0.015199977,0.008293291
9,2,1000,2,0.015528602,0.008623115
10,2,1000,2,0.01605192,0.008494749
11,2,1000,2,0.015866259,0.00841936
12,2,1000,2,0.015489711,0.008730195
13,2,1000,2,0.015733144,0.00868996
14,2,1000,2,0.015857813,0.008648514
15,2,1000,2,0.015558574,0.008800644
16,2,1000,2,0.015826785,0.0084003
17,2,1000,2,0.015651911,0.008512837
18,2,1000,2,0.015899625,0.008948565
19,2,1000,2,0.01590045,0.00824368
20,2,1000,2,0.015735627,0.008779584
21,2,1000,2,0.015619121,0.008430277
22,2,1000,2,0.015653005,0.008615616
23,2,1000,2,0.015327408,0.00886725
24,2,1000,2,0.015576294,0.008724007
0,2,1000,3,0.046267525,0.018204484
1,2,1000,3,0.04715738,0.018407157
2,2,1000,3,0.046951679,0.018174716
3,2,1000,3,0.045844412,0.017396208
4,2,1000,3,0.046199027,0.018223417
5,2,1000,3,0.047440352,0.018138848
6,2,1000,3,0.046318759,0.017529437
7,2,1000,3,0.046838411,0.018717733
8,2,1000,3,0.047861056,0.018341356
9,2,1000,3,0.046418624,0.017667507
10,2,1000,3,0.045550579,0.017564152
11,2,1000,3,0.046116959,0.01777066
12,2,1000,3,0.047771331,0.01913774
13,2,1000,3,0.046050183,0.017708365
14,2,1000,3,0.046627788,0.018433824
15,2,1000,3,0.048651267,0.018729517
16,2,1000,3,0.047556931,0.01886105
17,2,1000,3,0.046629349,0.017961411
18,2,1000,3,0.046956825,0.01878794
19,2,1000,3,0.046618499,0.018579602
20,2,1000,3,0.047603479,0.019091038
21,2,1000,3,0.046648313,0.017993707
22,2,1000,3,0.047360546,0.019203156
23,2,1000,3,0.046311889,0.018470123
24,2,1000,3,0.046512917,0.018317885
0,2,1000,4,0.085019014,0.025718055
1,2,1000,4,0.085315547,0.025462535
2,2,1000,4,0.08358048,0.026587853
3,2,1000,4,0.084469981,0.025871604
4,2,1000,4,0.082434657,0.026303425
5,2,1000,4,0.083946121,0.025917315
6,2,1000,4,0.083123381,0.025079229
7,2,1000,4,0.085342664,0.026245935
8,2,1000,4,0.08279218,0.025280287
9,2,1000,4,0.08330867,0.024963861
10,2,1000,4,0.083501121,0.025515329
11,2,1000,4,0.085538674,0.025915018
12,2,1000,4,0.081301406,0.024653374
13,2,1000,4,0.085173639,0.025543921
14,2,1000,4,0.085145066,0.025145293
15,2,1000,4,0.081652524,0.025390168
16,2,1000,4,0.082452532,0.026507263
17,2,1000,4,0.084062672,0.026716135
18,2,1000,4,0.083514618,0.025446937
19,2,1000,4,0.084524216,0.024944513
20,2,1000,4,0.085361207,0.027823791
21,2,1000,4,0.08359087,0.025813389
22,2,1000,4,0.083656066,0.026711755
23,2,1000,4,0.082777644,0.02671625
24,2,1000,4,0.083804585,0.025101144
0,2,1000,5,0.119650541,0.030223729
1,2,1000,5,0.12244197,0.030339743
2,2,1000,5,0.119911401,0.032768699
3,2,1000,5,0.122611857,0.030678456
4,2,1000,5,0.12214241,0.03006349
5,2,1000,5,0.121766826,0.030749446
6,2,1000,5,0.120957991,0.030487386
7,2,1000,5,0.122469403,0.031169977
8,2,1000,5,0.120975135,0.029880315
9,2,1000,5,0.121667049,0.030701954
10,2,1000,5,0.120116793,0.030519292
11,2,1000,5,0.121175295,0.030946728
12,2,1000,5,0.120739743,0.029907116
13,2,1000,5,0.121919479,0.030624553
14,2,1000,5,0.117394135,0.030088539
15,2,1000,5,0.118300003,0.031676994
16,2,1000,5,0.121622047,0.02942227
17,2,1000,5,0.121254777,0.030943839
18,2,1000,5,0.12159857,0.029456328
19,2,1000,5,0.122205605,0.031417779
20,2,1000,5,0.120652082,0.030685614
21,2,1000,5,0.120018352,0.030786611
22,2,1000,5,0.121111814,0.030815257
23,2,1000,5,0.119340624,0.029499511
24,2,1000,5,0.121771848,0.030649904
0,2,1000,6,0.15475017,0.034558203
1,2,1000,6,0.153900851,0.034930538
2,2,1000,6,0.154114483,0.033697668
3,2,1000,6,0.15719755,0.034475656
4,2,1000,6,0.1558861,0.033145911
5,2,1000,6,0.154567342,0.03366962
6,2,1000,6,0.154032187,0.03329084
7,2,1000,6,0.154917409,0.032889691
8,2,1000,6,0.156118264,0.033011148
9,2,1000,6,0.155524207,0.033871028
10,2,1000,6,0.156479415,0.03422093
11,2,1000,6,0.152917717,0.033987017
12,2,1000,6,0.156236311,0.034345589
13,2,1000,6,0.156498373,0.033824388
14,2,1000,6,0.155488205,0.032899663
15,2,1000,6,0.155041735,0.032793254
16,2,1000,6,0.154388584,0.035342694
17,2,1000,6,0.154392722,0.032576917
18,2,1000,6,0.15357525,0.034105598
19,2,1000,6,0.156595307,0.033280856
20,2,1000,6,0.155341686,0.0334796
21,2,1000,6,0.153460096,0.034244811
22,2,1000,6,0.153662991,0.034524778
23,2,1000,6,0.152679573,0.033767197
24,2,1000,6,0.15460895,0.034563016
0,2,1000,7,0.18714587,0.035609611
1,2,1000,7,0.187182597,0.03744196
2,2,1000,7,0.188438353,0.034524726
3,2,1000,7,0.189775267,0.034110617
4,2,1000,7,0.189210667,0.03542783
5,2,1000,7,0.188227007,0.035055374
6,2,1000,7,0.186122854,0.036103519
7,2,1000,7,0.187792863,0.035581737
8,2,1000,7,0.185530903,0.034334506
9,2,1000,7,0.185332412,0.036512246
10,2,1000,7,0.187376338,0.036807237
11,2,1000,7,0.185362602,0.037087879
12,2,1000,7,0.18555149,0.037060717
13,2,1000,7,0.185785509,0.035419152
14,2,1000,7,0.187475141,0.035908691
15,2,1000,7,0.186110412,0.036909591
16,2,1000,7,0.185389418,0.036217623
17,2,1000,7,0.185413145,0.03589945
18,2,1000,7,0.185548531,0.035449089
19,2,1000,7,0.187750475,0.035763824
20,2,1000,7,0.18556601,0.036640611
21,2,1000,7,0.185273257,0.03786457
22,2,1000,7,0.187500495,0.034821439
23,2,1000,7,0.186252087,0.036708159
24,2,1000,7,0.185864364,0.035134603
0,2,1000,8,0.21701738,0.037107997
1,2,1000,8,0.213696253,0.037068791
2,2,1000,8,0.21365516,0.037528642
3,2,1000,8,0.215046917,0.035416678
4,2,1000,8,0.214046953,0.035992343
5,2,1000,8,0.215138352,0.039187126
6,2,1000,8,0.21438892,0.035085764
7,2,1000,8,0.2165455,0.038649841
8,2,1000,8,0.210735119,0.038669471
9,2,1000,8,0.212445109,0.036599973
10,2,1000,8,0.213042023,0.037414618
11,2,1000,8,0.217526845,0.037630468
12,2,1000,8,0.21564789,0.037892063
13,2,1000,8,0.216668208,0.035975868
14,2,1000,8,0.217710213,0.036370379
15,2,1000,8,0.215491061,0.036805482
16,2,1000,8,0.214565808,0.038235505
17,2,1000,8,0.218398365,0.0375828
18,2,1000,8,0.217156281,0.037512307
19,2,1000,8,0.216723208,0.037159636
20,2,1000,8,0.215539703,0.036446584
21,2,1000,8,0.215035718,0.03863364
22,2,1000,8,0.214657413,0.038246696
23,2,1000,8,0.217676642,0.036022206
24,2,1000,8,0.216730794,0.035526218
0,2,1000,9,0.240133865,0.038780868
1,2,1000,9,0.240682597,0.034869627
2,2,1000,9,0.238731739,0.038228033
3,2,1000,9,0.242282014,0.038577422
4,2,1000,9,0.239859351,0.03735833
5,2,1000,9,0.239482296,0.040141607
6,2,1000,9,0.238385253,0.039511123
7,2,1000,9,0.240744021,0.038445726
8,2,1000,9,0.240963462,0.038270993
9,2,1000,9,0.239726821,0.03759795
10,2,1000,9,0.238482951,0.038495684
11,2,1000,9,0.241112029,0.040388816
12,2,1000,9,0.240004437,0.035875251
13,2,1000,9,0.242787036,0.036299392
14,2,1000,9,0.244361779,0.038110917
15,2,1000,9,0.239804371,0.036933105
16,2,1000,9,0.241159508,0.036544099
17,2,1000,9,0.244250687,0.036586249
18,2,1000,9,0.24168931,0.03854648
19,2,1000,9,0.24450844,0.037165711
20,2,1000,9,0.239144085,0.038908129
21,2,1000,9,0.241212256,0.038052048
22,2,1000,9,0.241460862,0.036334768
23,2,1000,9,0.240429593,0.038316636
24,2,1000,9,0.244020802,0.036167905
0,2,1000,10,0.266542454,0.036099947
1,2,1000,10,0.263597709,0.038715538
2,2,1000,10,0.267190624,0.037957813
3,2,1000,10,0.263515939,0.038592923
4,2,1000,10,0.266999439,0.037607463
5,2,1000,10,0.264688115,0.039876203
6,2,1000,10,0.26565982,0.036816564
7,2,1000,10,0.262853943,0.03674309
8,2,1000,10,0.264133236,0.039543292
9,2,1000,10,0.267686088,0.036461319
10,2,1000,10,0.266935352,0.036620098
11,2,1000,10,0.264191123,0.040228139
12,2,1000,10,0.264811156,0.038762568
13,2,1000,10,0.266860365,0.034865984
14,2,1000,10,0.261870256,0.037717312
15,2,1000,10,0.265753288,0.038538976
16,2,1000,10,0.262228649,0.040690882
17,2,1000,10,0.267324911,0.037746734
18,2,1000,10,0.267267909,0.038377882
19,2,1000,10,0.263860875,0.038040118
20,2,1000,10,0.261890631,0.039546176
21,2,1000,10,0.263124402,0.040502563
22,2,1000,10,0.26463339,0.037320598
23,2,1000,10,0.265632912,0.038139171
24,2,1000,10,0.266850783,0.036624961
0,inf,1000,1,0.000661854,0.000694805
1,inf,1000,1,0.000675657,0.000695133
2,inf,1000,1,0.000734217,0.000794794
3,inf,1000,1,0.000700306,0.000671662
4,inf,1000,1,0.000672931,0.00068444
5,inf,1000,1,0.000710589,0.000745773
6,inf,1000,1,0.000714853,0.00071155
7,inf,1000,1,0.00068074,0.00069898
8,inf,1000,1,0.000714315,0.000724087
9,inf,1000,1,0.00071084,0.000800046
10,inf,1000,1,0.000679531,0.000704555
11,inf,1000,1,0.000710879,0.000764553
12,inf,1000,1,0.000687247,0.000699599
13,inf,1000,1,0.000680164,0.000744391
14,inf,1000,1,0.000695847,0.000713126
15,inf,1000,1,0.00069813,0.000711984
16,inf,1000,1,0.000719051,0.000712785
17,inf,1000,1,0.000710087,0.000700926
18,inf,1000,1,0.000696003,0.000691751
19,inf,1000,1,0.000688831,0.00072801
20,inf,1000,1,0.000714524,0.00074536
21,inf,1000,1,0.000702606,0.000736839
22,inf,1000,1,0.000693439,0.000738302
23,inf,1000,1,0.000743049,0.000752667
24,inf,1000,1,0.000692513,0.000703849
0,inf,1000,2,0.017640259,0.009387196
1,inf,1000,2,0.017756982,0.009502012
2,inf,1000,2,0.017673671,0.009138634
3,inf,1000,2,0.017643684,0.009593178
4,inf,1000,2,0.017538551,0.009381207
5,inf,1000,2,0.01741438,0.009630186
6,inf,1000,2,0.016843324,0.009726097
7,inf,1000,2,0.017647252,0.009713795
8,inf,1000,2,0.017115025,0.009860883
9,inf,1000,2,0.017430937,0.009962475
10,inf,1000,2,0.017253005,0.009643834
11,inf,1000,2,0.017024617,0.009841851
12,inf,1000,2,0.017170622,0.009986758
13,inf,1000,2,0.017246431,0.009619802
14,inf,1000,2,0.017425171,0.009545384
15,inf,1000,2,0.017524653,0.009176773
16,inf,1000,2,0.017095029,0.009202791
17,inf,1000,2,0.0173438,0.009659529
18,inf,1000,2,0.017080484,0.009965537
19,inf,1000,2,0.017486248,0.009680375
20,inf,1000,2,0.017290638,0.009347744
21,inf,1000,2,0.017354797,0.009089006
22,inf,1000,2,0.017245458,0.010179216
23,inf,1000,2,0.017280631,0.009522117
24,inf,1000,2,0.016492817,0.009176321
0,inf,1000,3,0.05382571,0.022210836
1,inf,1000,3,0.052873124,0.021090814
2,inf,1000,3,0.053159079,0.020561372
3,inf,1000,3,0.053165845,0.020284365
4,inf,1000,3,0.054245257,0.021329776
5,inf,1000,3,0.052745824,0.021226128
6,inf,1000,3,0.05408989,0.020825145
7,inf,1000,3,0.055209307,0.020762221
8,inf,1000,3,0.052978375,0.021726927
9,inf,1000,3,0.053448765,0.021455076
10,inf,1000,3,0.053327856,0.020732813
11,inf,1000,3,0.053947811,0.02044632
12,inf,1000,3,0.054149566,0.02011026
13,inf,1000,3,0.053634011,0.020680001
14,inf,1000,3,0.054280267,0.020615742
15,inf,1000,3,0.053921584,0.020582752
16,inf,1000,3,0.053540341,0.021090448
17,inf,1000,3,0.053785113,0.020116439
18,inf,1000,3,0.052635866,0.020952522
19,inf,1000,3,0.054030834,0.020486232
20,inf,1000,3,0.05364431,0.021698708
21,inf,1000,3,0.053467636,0.019495058
22,inf,1000,3,0.053105778,0.020847768
23,inf,1000,3,0.054299078,0.020140144
24,inf,1000,3,0.053199007,0.020155047
0,inf,1000,4,0.095262602,0.029498646
1,inf,1000,4,0.098090843,0.029707012
2,inf,1000,4,0.095867474,0.02833921
3,inf,1000,4,0.096199435,0.029392926
4,inf,1000,4,0.09530938,0.029676584
5,inf,1000,4,0.096160424,0.028418487
6,inf,1000,4,0.094030509,0.029850604
7,inf,1000,4,0.092607375,0.029354286
8,inf,1000,4,0.097715231,0.030821415
9,inf,1000,4,0.096307182,0.028485547
10,inf,1000,4,0.097487115,0.029604009
11,inf,1000,4,0.097159151,0.030325362
12,inf,1000,4,0.092575204,0.030220759
13,inf,1000,4,0.096490308,0.028624907
14,inf,1000,4,0.095654535,0.028976912
15,inf,1000,4,0.096143181,0.028375156
16,inf,1000,4,0.097377587,0.02862652
17,inf,1000,4,0.094696049,0.0274914
18,inf,1000,4,0.09477665,0.028166174
19,inf,1000,4,0.094474299,0.028966484
20,inf,1000,4,0.097241807,0.029391085
21,inf,1000,4,0.095886531,0.029781931
22,inf,1000,4,0.094937443,0.030430739
23,inf,1000,4,0.096594276,0.029587364
24,inf,1000,4,0.097621367,0.02893262
0,inf,1000,5,0.136202588,0.035203157
1,inf,1000,5,0.137921191,0.035257081
2,inf,1000,5,0.137400864,0.034956552
3,inf,1000,5,0.139425534,0.035334117
4,inf,1000,5,0.138572847,0.035071577
5,inf,1000,5,0.136520469,0.036077347
6,inf,1000,5,0.139480925,0.034766414
7,inf,1000,5,0.137842274,0.034874994
8,inf,1000,5,0.138158161,0.035043105
9,inf,1000,5,0.140149852,0.034756886
10,inf,1000,5,0.138574821,0.033321459
11,inf,1000,5,0.13776451,0.034487238
12,inf,1000,5,0.138332515,0.034755086
13,inf,1000,5,0.138495968,0.035318688
14,inf,1000,5,0.138272114,0.035578769
15,inf,1000,5,0.137473662,0.035216289
16,inf,1000,5,0.137082692,0.034980332
17,inf,1000,5,0.137710365,0.036654761
18,inf,1000,5,0.13657454,0.035021664
19,inf,1000,5,0.13836954,0.034794884
20,inf,1000,5,0.137190614,0.035989007
21,inf,1000,5,0.134397425,0.036477817
22,inf,1000,5,0.140262867,0.03467158
23,inf,1000,5,0.137693134,0.03449701
24,inf,1000,5,0.139002117,0.035423853
0,inf,1000,6,0.176567189,0.038446558
1,inf,1000,6,0.17689078,0.039520822
2,inf,1000,6,0.177437098,0.038512745
3,inf,1000,6,0.177246258,0.039519282
