Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
int,str,int,int,float,int,int,int,int,float,float,float,float,float,float
3,inf,5000,100,0.501,256,250,222,272,0.528,0.472,0.5355648535564853,0.4789272030651341,0.5210727969348659,0.5059288537549407
4,inf,5000,100,0.501,270,251,229,250,0.52,0.48,0.5410821643286573,0.500998003992016,0.499001996007984,0.5182341650671785
5,inf,5000,100,0.501,250,230,219,301,0.551,0.449,0.5330490405117271,0.4331450094161959,0.5668549905838042,0.5208333333333334
6,inf,5000,100,0.501,250,229,235,286,0.536,0.464,0.5154639175257731,0.4446601941747573,0.5553398058252427,0.5219206680584552
7,inf,5000,100,0.501,252,245,235,268,0.52,0.48,0.5174537987679672,0.4775828460038986,0.5224171539961013,0.5070422535211268
8,inf,5000,100,0.501,296,223,249,232,0.528,0.472,0.5431192660550459,0.4901098901098901,0.5098901098901099,0.5703275529865125
9,inf,5000,100,0.501,281,224,236,259,0.54,0.46,0.5435203094777563,0.463768115942029,0.5362318840579711,0.5564356435643565
10,inf,5000,100,0.501,216,260,256,268,0.484,0.516,0.4576271186440678,0.49242424242424243,0.5075757575757576,0.453781512605042
11,inf,5000,100,0.501,252,256,226,266,0.518,0.482,0.5271966527196653,0.4904214559386973,0.5095785440613027,0.49606299212598426
12,inf,5000,100,0.501,280,227,255,238,0.518,0.482,0.5233644859813084,0.4881720430107527,0.5118279569892473,0.5522682445759369
13,inf,5000,100,0.501,260,243,242,255,0.515,0.485,0.5179282868525896,0.4879518072289157,0.5120481927710844,0.5168986083499006
14,inf,5000,100,0.501,271,243,235,251,0.522,0.478,0.5355731225296443,0.49190283400809715,0.5080971659919028,0.5272373540856031
0,inf,5000,100,0.601,277,215,239,269,0.546,0.454,0.5368217054263565,0.44421487603305787,0.5557851239669421,0.5630081300813008
1,inf,5000,100,0.601,268,225,255,252,0.52,0.48,0.5124282982791587,0.4716981132075472,0.5283018867924528,0.5436105476673428
2,inf,5000,100,0.601,251,231,252,266,0.517,0.483,0.4990059642147117,0.4647887323943662,0.5352112676056338,0.520746887966805
3,inf,5000,100,0.601,251,259,221,269,0.52,0.48,0.5317796610169492,0.49053030303030304,0.509469696969697,0.492156862745098
4,inf,5000,100,0.601,264,240,222,274,0.538,0.462,0.5432098765432098,0.4669260700389105,0.5330739299610895,0.5238095238095238
5,inf,5000,100,0.601,267,228,255,250,0.517,0.483,0.5114942528735632,0.4769874476987448,0.5230125523012552,0.5393939393939394
6,inf,5000,100,0.601,227,258,245,270,0.497,0.503,0.4809322033898305,0.48863636363636365,0.5113636363636364,0.46804123711340206
7,inf,5000,100,0.601,278,252,230,240,0.518,0.482,0.547244094488189,0.5121951219512195,0.4878048780487805,0.5245283018867924
8,inf,5000,100,0.601,272,245,232,251,0.523,0.477,0.5396825396825397,0.4939516129032258,0.5060483870967742,0.5261121856866537
9,inf,5000,100,0.601,274,220,245,261,0.535,0.465,0.5279383429672447,0.4573804573804574,0.5426195426195426,0.5546558704453441
