Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
int,str,int,int,float,int,int,int,int,float,float,float,float,float,float
6,1,10,1,0.15,4,15,19,62,0.66,0.34,0.17391304347826086,0.19480519480519481,0.8051948051948052,0.21052631578947367
7,1,10,1,0.15,39,10,25,26,0.65,0.35,0.609375,0.2777777777777778,0.7222222222222222,0.7959183673469388
8,1,10,1,0.15,49,21,17,13,0.62,0.38,0.7424242424242424,0.6176470588235294,0.38235294117647056,0.7
9,1,10,1,0.15,45,8,12,35,0.8,0.2,0.7894736842105263,0.18604651162790697,0.813953488372093,0.8490566037735849
0,1,10,1,0.2,24,35,19,22,0.46,0.54,0.5581395348837209,0.6140350877192983,0.38596491228070173,0.4067796610169492
1,1,10,1,0.2,50,21,15,14,0.64,0.36,0.7692307692307693,0.6,0.4,0.704225352112676
2,1,10,1,0.2,48,30,13,9,0.57,0.43,0.7868852459016393,0.7692307692307693,0.23076923076923078,0.6153846153846154
3,1,10,1,0.2,85,8,6,1,0.86,0.14,0.9340659340659341,0.8888888888888888,0.1111111111111111,0.9139784946236559
4,1,10,1,0.2,14,17,16,53,0.67,0.33,0.4666666666666667,0.24285714285714285,0.7571428571428571,0.45161290322580644
5,1,10,1,0.2,21,13,14,52,0.73,0.27,0.6,0.2,0.8,0.6176470588235294
6,1,10,1,0.2,18,20,14,48,0.66,0.34,0.5625,0.29411764705882354,0.7058823529411765,0.47368421052631576
7,1,10,1,0.2,61,13,15,11,0.72,0.28,0.8026315789473685,0.5416666666666666,0.4583333333333333,0.8243243243243243
8,1,10,1,0.2,14,12,27,47,0.61,0.39,0.34146341463414637,0.2033898305084746,0.7966101694915254,0.5384615384615384
9,1,10,1,0.2,24,27,26,23,0.47,0.53,0.48,0.54,0.46,0.47058823529411764
0,1,10,1,0.25,52,21,18,9,0.61,0.39,0.7428571428571429,0.7,0.3,0.7123287671232876
1,1,10,1,0.25,38,24,14,24,0.62,0.38,0.7307692307692307,0.5,0.5,0.6129032258064516
2,1,10,1,0.25,57,17,19,7,0.64,0.36,0.75,0.7083333333333334,0.2916666666666667,0.7702702702702703
3,1,10,1,0.25,72,13,11,4,0.76,0.24,0.8674698795180723,0.7647058823529411,0.23529411764705882,0.8470588235294118
4,1,10,1,0.25,20,9,15,56,0.76,0.24,0.5714285714285714,0.13846153846153847,0.8615384615384616,0.6896551724137931
5,1,10,1,0.25,15,7,21,57,0.72,0.28,0.4166666666666667,0.109375,0.890625,0.6818181818181818
6,1,10,1,0.25,49,22,13,16,0.65,0.35,0.7903225806451613,0.5789473684210527,0.42105263157894735,0.6901408450704225
7,1,10,1,0.25,17,17,13,53,0.7,0.3,0.5666666666666667,0.24285714285714285,0.7571428571428571,0.5
8,1,10,1,0.25,55,10,17,18,0.73,0.27,0.7638888888888888,0.35714285714285715,0.6428571428571429,0.8461538461538461
9,1,10,1,0.25,30,16,26,28,0.58,0.42,0.5357142857142857,0.36363636363636365,0.6363636363636364,0.6521739130434783
0,1,20,1,0.05,38,22,21,19,0.57,0.43,0.6440677966101694,0.5365853658536586,0.4634146341463415,0.6333333333333333
1,1,20,1,0.05,11,15,16,58,0.69,0.31,0.4074074074074074,0.2054794520547945,0.7945205479452054,0.4230769230769231
2,1,20,1,0.05,17,23,12,48,0.65,0.35,0.5862068965517241,0.323943661971831,0.676056338028169,0.425
3,1,20,1,0.05,18,22,21,39,0.57,0.43,0.46153846153846156,0.36065573770491804,0.639344262295082,0.45
4,1,20,1,0.05,60,24,13,3,0.63,0.37,0.821917808219178,0.8888888888888888,0.1111111111111111,0.7142857142857143
5,1,20,1,0.05,35,22,24,19,0.54,0.46,0.5932203389830508,0.5365853658536586,0.4634146341463415,0.6140350877192983
6,1,20,1,0.05,22,21,24,33,0.55,0.45,0.4782608695652174,0.3888888888888889,0.6111111111111112,0.5116279069767442
7,1,20,1,0.05,18,23,24,35,0.53,0.47,0.42857142857142855,0.39655172413793105,0.603448275862069,0.43902439024390244
8,1,20,1,0.05,33,20,23,24,0.57,0.43,0.5892857142857143,0.45454545454545453,0.5454545454545454,0.6226415094339622
9,1,20,1,0.05,65,17,15,3,0.68,0.32,0.8125,0.85,0.15,0.7926829268292683
0,1,20,1,0.1,40,17,18,25,0.65,0.35,0.6896551724137931,0.40476190476190477,0.5952380952380952,0.7017543859649122
1,1,20,1,0.1,60,12,21,7,0.67,0.33,0.7407407407407407,0.631578947368421,0.3684210526315789,0.8333333333333334
2,1,20,1,0.1,34,23,27,16,0.5,0.5,0.5573770491803278,0.5897435897435898,0.41025641025641024,0.5964912280701754
3,1,20,1,0.1,11,25,15,49,0.6,0.4,0.4230769230769231,0.33783783783783783,0.6621621621621622,0.3055555555555556
4,1,20,1,0.1,29,31,20,20,0.49,0.51,0.5918367346938775,0.6078431372549019,0.39215686274509803,0.48333333333333334
5,1,20,1,0.1,39,27,16,18,0.57,0.43,0.7090909090909091,0.6,0.4,0.5909090909090909
6,1,20,1,0.1,26,19,27,28,0.54,0.46,0.49056603773584906,0.40425531914893614,0.5957446808510638,0.5777777777777777
7,1,20,1,0.1,4,5,15,76,0.8,0.2,0.21052631578947367,0.06172839506172839,0.9382716049382716,0.4444444444444444
8,1,20,1,0.1,30,33,19,18,0.48,0.52,0.6122448979591837,0.6470588235294118,0.35294117647058826,0.47619047619047616
9,1,20,1,0.1,22,17,21,40,0.62,0.38,0.5116279069767442,0.2982456140350877,0.7017543859649122,0.5641025641025641
